dataset,method,routing_mode,cluster_retrieval_engine,feedback_mode,reward_attribution,confidence_mode,final_context_policy,model,query_prefix,corpus_prefix,protocol,task_type,scope,query_split,corpus_scope,corpus_sampling,num_queries,num_skipped_no_gt,gt_query_coverage,num_corpus_chunks,num_total_corpus_chunks,top_k,metric_ks,num_seeds,seeds,epochs,dense_depth,bm25_depth,cluster_depth,dense_lite_depth,bm25_lite_depth,dense_floor_k,dense_lite_floor_k,high_confidence_threshold,mid_confidence_threshold,drift_threshold,reward_drop_threshold,confidence_feedback_floor,final_context_high_k,final_context_mid_k,epsilon_greedy_rate,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,artifact_cache_enabled,dense_ranking_cache_hit,bm25_ranking_cache_hit,context_cluster_cache_hits,scale_store_enabled,scale_store_selected_rows,avg_bm25_candidates_mean,avg_cluster_candidates_mean,avg_confidence_mean,avg_dense_candidates_mean,avg_final_context_k_mean,avg_final_true_reward_mean,avg_observed_feedback_reward_mean,avg_route_true_reward_mean,avg_semantic_drift_mean,avg_source_candidate_cost_mean,avg_true_feedback_reward_mean,avg_union_candidate_chunks_mean,bm25_query_rate_mean,compact_context_rate_mean,cross_arm_update_weight_mean,dense_query_rate_mean,dense_saved_rate_mean,epoch_confidence_gain_mean,epoch_final_true_reward_gain_mean,epoch_hit_rate_gain_mean,epoch_route_true_reward_gain_mean,epoch_source_cost_delta_mean,epoch_true_reward_gain_mean,epochs_mean,epsilon_greedy_ensemble_rate_mean,epsilon_greedy_ensemble_reason_rate_mean,evidence_recall@10_mean,evidence_recall@10_std,evidence_recall@1_mean,evidence_recall@1_std,evidence_recall@5_mean,evidence_recall@5_std,fallback_full_topk_context_rate_mean,fallback_high_drift_rate_mean,fallback_low_confidence_rate_mean,fallback_reward_drop_rate_mean,final_effective_alpha_mean,first_window_final_true_reward_mean,first_window_route_true_reward_mean,first_window_source_cost_mean,first_window_true_reward_mean,full_dense_fallback_rate_mean,full_multi_route_rate_mean,high_confidence_compact_rate_mean,hit@10_mean,hit@10_std,hit@1_mean,hit@1_std,hit@5_mean,hit@5_std,hybrid_lite_rate_mean,last_epoch_confidence_mean,last_epoch_final_true_reward_mean,last_epoch_hit_rate_mean,last_epoch_lite_route_rate_mean,last_epoch_route_true_reward_mean,last_epoch_source_cost_mean,last_epoch_true_reward_mean,last_window_final_true_reward_mean,last_window_route_true_reward_mean,last_window_source_cost_mean,last_window_true_reward_mean,linucb_primary_rate_mean,mid_confidence_compact_rate_mean,mrr@10_mean,mrr@10_std,mrr@1_mean,mrr@1_std,mrr@5_mean,mrr@5_std,n_effective_arms_mean,ndcg@10_mean,ndcg@10_std,ndcg@1_mean,ndcg@1_std,ndcg@5_mean,ndcg@5_std,num_interactions_mean,num_queries_mean,num_skipped_no_gt_mean,propagated_updates_mean,quality_cost_ratio@10_mean,quality_cost_ratio@10_std,random_partition_feedback_ensemble_rate_mean,random_partition_feedback_ensemble_reason_rate_mean,random_partition_static_ensemble_rate_mean,random_partition_static_ensemble_reason_rate_mean,recall@10_mean,recall@10_std,recall@1_mean,recall@1_std,recall@5_mean,recall@5_std,selected_cluster_hit_rate_mean,simple_bandit_updates_mean,soft_fused_hit_rate_mean,static_nearest_ensemble_rate_mean,static_nearest_ensemble_reason_rate_mean,total_feedback_updates_mean,total_update_weight_mean,uniform_random_ensemble_rate_mean,uniform_random_ensemble_reason_rate_mean,window_final_true_reward_gain_mean,window_route_true_reward_gain_mean,window_source_cost_delta_mean,window_true_reward_gain_mean,elapsed_sec,notes
lotte_science_search_400k,linucb_cost_full_multi_route,full_multi_route,cached_exact_scores,trust_weighted,final_fused,value,fixed_topk,sentence-transformers/all-MiniLM-L6-v2,,,prequential_cost_aware_feedback,evidence_retrieval,heldout_test,test,full,first,596,0,1.0,400902,400902,10,"1,5,10",3,13|17|19,8,100,100,100,20,20,5,2,0.65,0.35,1.0,0.0,8.0,5,7,0.1,True,True,True,True,True,True,True|True|True,True,400902,100.0,100.0,0.5221986486472497,100.0,10.0,0.5450223713646533,0.7101510067114094,0.6050055928411633,0.6868385052427851,300.0,0.5450223713646533,239.68337527964206,1.0,0.0,1915.0867972247079,1.0,0.0,0.27948955110404045,0.4854586129753915,0.010067114093959736,0.5162192393736018,0.0,0.4854586129753915,8.0,0.0,0.0,0.6745032822633497,0.00289430556660662,0.29083784876570123,0.0,0.570618698974404,0.0,0.0,0.0,0.0,0.0,0.3,0.13333333333333333,0.15333333333333335,300.0,0.13333333333333333,0.0,1.0,0.0,0.8489932885906041,0.0013699607062545491,0.5654362416107382,0.0,0.7701342281879194,0.0,0.0,0.6132857193670753,0.685682326621924,0.8489932885906041,0.0,0.75,300.0,0.685682326621924,0.7399999999999999,0.82,300.0,0.7399999999999999,0.0,0.0,0.6563709562870635,0.00017756521591403686,0.5654362416107382,0.0,0.6450782997762862,0.0,32.0,0.5982100395910576,0.001361069112131263,0.5654362416107382,0.0,0.557917498196253,0.0,4768.0,596.0,0.0,42912.0,0.0028299776286353473,4.566535687515187e-06,0.0,0.0,0.0,0.0,0.8489932885906041,0.0013699607062545491,0.5654362416107382,0.0,0.7701342281879194,0.0,0.6334591722595078,0.0,0.8471057046979866,0.0,0.0,57216.0,13035.336797224772,0.0,0.0,0.6066666666666667,0.6666666666666666,0.0,0.6066666666666667,86.402,LoTTE domain search evidence retrieval; suitable for large-scale vertical RAG validation.
lotte_science_search_400k,linucb_cost_gated_cost_aware,gated_cost_aware,cached_exact_scores,trust_weighted,final_fused,value,fixed_topk,sentence-transformers/all-MiniLM-L6-v2,,,prequential_cost_aware_feedback,evidence_retrieval,heldout_test,test,full,first,596,0,1.0,400902,400902,10,"1,5,10",3,13|17|19,8,100,100,100,20,20,5,2,0.65,0.35,1.0,0.0,8.0,5,7,0.1,True,True,True,True,True,True,True|True|True,True,400902,39.65883668903803,100.0,0.5289310324787958,33.74440715883669,10.0,0.5602628635346756,0.716932326621924,0.6174496644295302,0.6831764740083469,173.4032438478747,0.5602628635346756,155.42540548098432,1.0,0.0,1915.6364426752123,0.704278523489933,0.29572147651006714,0.2761499236219624,0.4921700223713646,0.02181208053691271,0.5234899328859061,-89.42953020134227,0.4921700223713646,8.0,0.0,0.0,0.6064688310074218,0.009203918104782285,0.2939472021267325,0.00537123232399567,0.5486697431328306,0.003190386781661062,0.0,0.028733221476510067,0.21700223713646535,0.0,0.3,0.13333333333333333,0.15333333333333335,279.73333333333335,0.13333333333333333,0.24573545861297538,0.0,0.0,0.8249440715883668,0.003447658838349549,0.5727069351230425,0.002092649545175614,0.779082774049217,0.007545155236706982,0.45854306487695745,0.6140250497001268,0.7041387024608502,0.8249440715883668,0.8752796420581657,0.7701342281879194,151.00671140939596,0.7041387024608502,0.7133333333333333,0.7733333333333334,146.53333333333333,0.7133333333333333,0.29572147651006714,0.0,0.6605926636127976,0.004012576843595007,0.5727069351230425,0.002092649545175614,0.6541573452647277,0.005363606278537614,32.0,0.5624471808469834,0.006332085836906758,0.5727069351230425,0.002092649545175614,0.5411818263449405,0.003793349646898797,4768.0,596.0,0.0,42912.0,0.004768863762324761,0.00023895246681867233,0.0,0.0,0.0,0.0,0.8249440715883668,0.003447658838349549,0.5727069351230425,0.002092649545175614,0.779082774049217,0.007545155236706982,0.6445749440715883,0.0,0.8124300894854586,0.0,0.0,57216.0,13035.886442675344,0.0,0.0,0.58,0.62,-133.20000000000002,0.58,162.559,LoTTE domain search evidence retrieval; suitable for large-scale vertical RAG validation.
