dataset,method,model,query_prefix,corpus_prefix,num_queries,num_skipped_no_gt,num_corpus_chunks,num_total_corpus_chunks,num_total_queries,num_query_candidates,max_queries,max_corpus,corpus_sampling,top_k,task_type,scope,query_split,query_splits,query_scope,corpus_scope,num_queries_with_gt,num_queries_with_gt_in_corpus,num_queries_gt_missing_from_corpus,num_gt_refs,num_gt_refs_in_corpus,num_gt_refs_missing_from_corpus,gt_query_coverage,gt_ref_coverage,gt_corpus_guardrail,comparable_group,is_comparable,metric_ks,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,scale_store_enabled,scale_store_selected_rows,evidence_recall@1,evidence_recall@10,evidence_recall@5,evidence_recall@50,hit@1,hit@10,hit@5,hit@50,mrr@1,mrr@10,mrr@5,mrr@50,ndcg@1,ndcg@10,ndcg@5,ndcg@50,recall@1,recall@10,recall@5,recall@50,elapsed_sec,notes
lotte_technology_search_100k,dense,BAAI/bge-base-en-v1.5,Represent this sentence for searching relevant passages: ,,596,0,101311,101311,596,596,,,first,50,evidence_retrieval,heldout_test,test,test,split_test,full,596,596,0,2045,2045,0,1.0,1.0,pass,"dataset=lotte_technology_search_100k|query_scope=split_test|corpus_scope=full|top_k=50|ks=1,5,10,50",,"1,5,10,50",True,True,True,False,0,0.34406579118957614,0.7414454795667188,0.6611102407518166,0.8511052550749668,0.7164429530201343,0.9043624161073825,0.860738255033557,0.9546979865771812,0.7164429530201343,0.7810822147651006,0.7750279642058164,0.7836413784571079,0.7164429530201343,0.7068899967608162,0.6905028114573653,0.7388564214238252,0.7164429530201343,0.9043624161073825,0.860738255033557,0.9546979865771812,0.589,LoTTE domain search evidence retrieval; suitable for large-scale vertical RAG validation.
