dataset,method,routing_mode,feedback_mode,reward_attribution,confidence_mode,final_context_policy,model,query_prefix,corpus_prefix,protocol,task_type,scope,query_split,corpus_scope,corpus_sampling,num_queries,num_skipped_no_gt,gt_query_coverage,num_corpus_chunks,num_total_corpus_chunks,top_k,metric_ks,num_seeds,seeds,epochs,dense_depth,bm25_depth,cluster_depth,dense_lite_depth,bm25_lite_depth,dense_floor_k,dense_lite_floor_k,high_confidence_threshold,mid_confidence_threshold,drift_threshold,reward_drop_threshold,confidence_feedback_floor,final_context_high_k,final_context_mid_k,epsilon_greedy_rate,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,artifact_cache_enabled,dense_ranking_cache_hit,bm25_ranking_cache_hit,context_cluster_cache_hits,scale_store_enabled,scale_store_selected_rows,avg_bm25_candidates_mean,avg_cluster_candidates_mean,avg_confidence_mean,avg_dense_candidates_mean,avg_final_context_k_mean,avg_final_true_reward_mean,avg_observed_feedback_reward_mean,avg_route_true_reward_mean,avg_semantic_drift_mean,avg_source_candidate_cost_mean,avg_true_feedback_reward_mean,avg_union_candidate_chunks_mean,bm25_query_rate_mean,compact_context_rate_mean,cross_arm_update_weight_mean,dense_query_rate_mean,dense_saved_rate_mean,epoch_confidence_gain_mean,epoch_final_true_reward_gain_mean,epoch_hit_rate_gain_mean,epoch_route_true_reward_gain_mean,epoch_source_cost_delta_mean,epoch_true_reward_gain_mean,epochs_mean,epsilon_greedy_ensemble_rate_mean,epsilon_greedy_ensemble_reason_rate_mean,evidence_recall@10_mean,evidence_recall@10_std,evidence_recall@1_mean,evidence_recall@1_std,evidence_recall@5_mean,evidence_recall@5_std,fallback_full_topk_context_rate_mean,fallback_high_drift_rate_mean,fallback_low_confidence_rate_mean,fallback_reward_drop_rate_mean,final_effective_alpha_mean,first_window_final_true_reward_mean,first_window_route_true_reward_mean,first_window_source_cost_mean,first_window_true_reward_mean,full_dense_fallback_rate_mean,full_multi_route_rate_mean,high_confidence_compact_rate_mean,hit@10_mean,hit@10_std,hit@1_mean,hit@1_std,hit@5_mean,hit@5_std,hybrid_lite_rate_mean,last_epoch_confidence_mean,last_epoch_final_true_reward_mean,last_epoch_hit_rate_mean,last_epoch_lite_route_rate_mean,last_epoch_route_true_reward_mean,last_epoch_source_cost_mean,last_epoch_true_reward_mean,last_window_final_true_reward_mean,last_window_route_true_reward_mean,last_window_source_cost_mean,last_window_true_reward_mean,linucb_primary_rate_mean,mid_confidence_compact_rate_mean,mrr@10_mean,mrr@10_std,mrr@1_mean,mrr@1_std,mrr@5_mean,mrr@5_std,n_effective_arms_mean,ndcg@10_mean,ndcg@10_std,ndcg@1_mean,ndcg@1_std,ndcg@5_mean,ndcg@5_std,num_interactions_mean,num_queries_mean,num_skipped_no_gt_mean,propagated_updates_mean,quality_cost_ratio@10_mean,quality_cost_ratio@10_std,random_partition_feedback_ensemble_rate_mean,random_partition_feedback_ensemble_reason_rate_mean,random_partition_static_ensemble_rate_mean,random_partition_static_ensemble_reason_rate_mean,recall@10_mean,recall@10_std,recall@1_mean,recall@1_std,recall@5_mean,recall@5_std,selected_cluster_hit_rate_mean,simple_bandit_updates_mean,soft_fused_hit_rate_mean,static_nearest_ensemble_rate_mean,static_nearest_ensemble_reason_rate_mean,total_feedback_updates_mean,total_update_weight_mean,uniform_random_ensemble_rate_mean,uniform_random_ensemble_reason_rate_mean,window_final_true_reward_gain_mean,window_route_true_reward_gain_mean,window_source_cost_delta_mean,window_true_reward_gain_mean,elapsed_sec,notes
emanual_deduplicated,linucb_cost_full_multi_route,full_multi_route,none,final_fused,value,fixed_topk,sentence-transformers/all-MiniLM-L6-v2,,,prequential_cost_aware_feedback,unknown,heldout_test,test,full,first,130,2,1.0,1729,1729,10,"1,5,10",3,13|17|19,8,100,100,100,100,20,5,5,0.65,0.35,1.0,0.0,8.0,5,7,0.1,True,True,True,True,True,True,True|True|True,False,0,98.7121212121212,99.93939393939395,0.0,100.0,10.0,0.15309343434343434,0.0,0.23926767676767677,0.8273181176832302,298.6515151515152,0.15309343434343434,249.80208333333334,1.0,0.0,0.0,1.0,0.0,0.0,4.625929269271485e-18,-0.010101010101010091,0.007575757575757579,0.04545454545454201,4.625929269271485e-18,8.0,0.0,0.0,0.42483761365340317,0.0059517679381055795,0.11134698634698635,0.0,0.29311185890133246,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.22666666666666668,299.2066666666667,0.16666666666666666,0.0,1.0,0.0,0.8769230769230769,0.010878565864408385,0.4307692307692308,0.0,0.7538461538461538,0.0,0.0,0.0,0.15151515151515152,0.8636363636363636,0.0,0.23737373737373738,298.6287878787878,0.15151515151515152,0.12000000000000001,0.18666666666666668,299.18666666666667,0.12000000000000001,0.0,0.0,0.5770858770858772,0.0012982443772312476,0.4307692307692308,0.0,0.5593589743589745,0.0,32.0,0.38440474730293,0.0026794496326203064,0.4307692307692308,0.0,0.3538192691692564,0.0,1056.0,130.0,2.0,0.0,0.002936273998863332,3.6316778212149245e-05,0.0,0.0,0.0,0.0,0.8769230769230769,0.010878565864408385,0.4307692307692308,0.0,0.7538461538461538,0.0,0.2471590909090909,0.0,0.8645833333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.04666666666666667,-0.04,-0.020000000000000757,-0.04666666666666667,10.434,
emanual_deduplicated,linucb_cost_gated_cost_aware,gated_cost_aware,none,final_fused,value,fixed_topk,sentence-transformers/all-MiniLM-L6-v2,,,prequential_cost_aware_feedback,unknown,heldout_test,test,full,first,130,2,1.0,1729,1729,10,"1,5,10",3,13|17|19,8,100,100,100,100,20,5,5,0.65,0.35,1.0,0.0,8.0,5,7,0.1,True,True,True,True,True,True,True|True|True,False,0,98.7121212121212,99.93939393939395,0.0,100.0,10.0,0.15309343434343434,0.0,0.23926767676767677,0.8273181176832302,298.6515151515152,0.15309343434343434,249.80208333333334,1.0,0.0,0.0,1.0,0.0,0.0,4.625929269271485e-18,-0.010101010101010091,0.007575757575757579,0.04545454545454201,4.625929269271485e-18,8.0,0.0,0.0,0.42483761365340317,0.0059517679381055795,0.11134698634698635,0.0,0.29311185890133246,0.0,0.0,0.18118686868686865,0.8188131313131314,0.0,1.0,0.16666666666666666,0.22666666666666668,299.2066666666667,0.16666666666666666,1.0,0.0,0.0,0.8769230769230769,0.010878565864408385,0.4307692307692308,0.0,0.7538461538461538,0.0,0.0,0.0,0.15151515151515152,0.8636363636363636,0.0,0.23737373737373738,298.6287878787878,0.15151515151515152,0.12000000000000001,0.18666666666666668,299.18666666666667,0.12000000000000001,0.0,0.0,0.5770858770858772,0.0012982443772312476,0.4307692307692308,0.0,0.5593589743589745,0.0,32.0,0.38440474730293,0.0026794496326203064,0.4307692307692308,0.0,0.3538192691692564,0.0,1056.0,130.0,2.0,0.0,0.002936273998863332,3.6316778212149245e-05,0.0,0.0,0.0,0.0,0.8769230769230769,0.010878565864408385,0.4307692307692308,0.0,0.7538461538461538,0.0,0.2471590909090909,0.0,0.8645833333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.04666666666666667,-0.04,-0.020000000000000757,-0.04666666666666667,20.788,
