bm25_queried,condition,confidence,dataset,dense_queried,event_index,evidence_recall_at_10,final_context_k,final_context_tokens,final_true_reward,hit_at_10,method,mrr_at_10,ndcg_at_10,observed_reward,occurrence,phase,query_id,query_index,region,route,route_reason,route_true_reward,seed,selected_cluster_hit,semantic_drift
0,repeated,0.0,lotte_technology_search_100k,0,28,0.5,10,1762.0,1.0,1.0,cluster_static_nearest,0.5,0.38685280723454163,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q484,484,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6731874346733093
0,repeated,0.0,lotte_technology_search_100k,0,29,0.5,10,2517.0,1.0,1.0,cluster_static_nearest,1.0,0.6131471927654584,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q468,468,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7020884454250336
0,repeated,0.0,lotte_technology_search_100k,0,30,0.3333333333333333,10,1023.0,1.0,1.0,cluster_static_nearest,1.0,0.5103515512676446,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q390,390,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.46141910552978516
0,repeated,0.0,lotte_technology_search_100k,0,31,0.0,10,1548.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q282,282,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,1.0,0.443508505821228
0,repeated,0.0,lotte_technology_search_100k,0,32,0.8333333333333334,10,1560.0,1.0,1.0,cluster_static_nearest,1.0,0.8573475126545858,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q496,496,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6827913224697113
0,repeated,0.0,lotte_technology_search_100k,0,33,0.5,10,1619.0,1.0,1.0,cluster_static_nearest,0.14285714285714285,0.20438239758848611,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q439,439,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6521358489990234
0,repeated,0.0,lotte_technology_search_100k,0,34,0.6666666666666666,10,1292.0,1.0,1.0,cluster_static_nearest,1.0,0.7653606369886217,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q128,128,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5523058176040649
0,repeated,0.0,lotte_technology_search_100k,0,35,0.8,10,1831.0,1.0,1.0,cluster_static_nearest,1.0,0.8687949224876582,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q308,308,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6123194992542267
0,repeated,0.0,lotte_technology_search_100k,0,36,0.0,10,598.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q312,312,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.7378758788108826
0,repeated,0.0,lotte_technology_search_100k,0,37,0.0,10,1551.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q304,304,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.6359969675540924
0,repeated,0.0,lotte_technology_search_100k,0,38,0.6666666666666666,10,1857.0,1.0,1.0,cluster_static_nearest,1.0,0.735916889650613,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q378,378,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.45640110969543457
0,repeated,0.0,lotte_technology_search_100k,0,39,1.0,10,2475.0,1.0,1.0,cluster_static_nearest,0.3333333333333333,0.4911492931622974,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q514,514,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.3703666925430298
0,nearby,0.0,lotte_technology_search_100k,0,40,0.0,10,1816.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,1,A_nearby,lotte_technology_search_100k_q419,419,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.805147185921669
0,nearby,0.0,lotte_technology_search_100k,0,41,0.5,10,1591.0,1.0,1.0,cluster_static_nearest,1.0,0.9363792118010481,0.0,1,A_nearby,lotte_technology_search_100k_q425,425,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6057587265968323
0,nearby,0.0,lotte_technology_search_100k,0,42,0.3333333333333333,10,1198.0,1.0,1.0,cluster_static_nearest,1.0,0.46927872602275644,0.0,1,A_nearby,lotte_technology_search_100k_q452,452,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6107568740844727
0,nearby,0.0,lotte_technology_search_100k,0,43,0.7,10,3327.0,1.0,1.0,cluster_static_nearest,1.0,0.7885497208855956,0.0,1,A_nearby,lotte_technology_search_100k_q289,289,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6193543076515198
0,nearby,0.0,lotte_technology_search_100k,0,44,0.8333333333333334,10,2146.0,1.0,1.0,cluster_static_nearest,1.0,0.8829374068620365,0.0,1,A_nearby,lotte_technology_search_100k_q502,502,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6991469860076904
0,nearby,0.0,lotte_technology_search_100k,0,45,0.3333333333333333,10,920.0,1.0,1.0,cluster_static_nearest,0.3333333333333333,0.23463936301137822,0.0,1,A_nearby,lotte_technology_search_100k_q278,278,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5231603980064392
0,nearby,0.0,lotte_technology_search_100k,0,46,1.0,10,940.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q453,453,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6693371832370758
0,nearby,0.0,lotte_technology_search_100k,0,47,0.5,10,1040.0,1.0,1.0,cluster_static_nearest,1.0,0.6131471927654584,0.0,1,A_nearby,lotte_technology_search_100k_q14,14,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6280973553657532
0,nearby,0.0,lotte_technology_search_100k,0,48,1.0,10,2095.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q337,337,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7639611512422562
0,nearby,0.0,lotte_technology_search_100k,0,49,0.8,10,1325.0,1.0,1.0,cluster_static_nearest,1.0,0.8687949224876582,0.0,1,A_nearby,lotte_technology_search_100k_q448,448,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7622402310371399
