blocks,ci_high,ci_low,comparison,condition,dataset,delta,metric,seed
64,-0.359375,-0.640625,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.5,route_true_reward,17
64,0.328125,0.046875,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.1875,hit_at_10,17
64,0.22270461309523792,0.03742280505952381,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.1275297619047619,evidence_recall_at_10,17
64,0.2955961681547616,0.0170991443452381,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.16108630952380953,mrr_at_10,17
64,0.22971806599112007,0.03519768565311977,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.13220867729979813,ndcg_at_10,17
64,0.375,0.078125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.21875,selected_cluster_hit,17
64,0.359375,0.0625,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.21875,route_true_reward,17
48,0.125,-0.10416666666666667,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.0,hit_at_10,19
48,0.125,-0.06944444444444443,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.025347222222222226,evidence_recall_at_10,19
48,0.0863095238095238,-0.10763888888888888,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.01091269841269841,mrr_at_10,19
48,0.09863577622871858,-0.08333333333333333,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.008625085564959117,ndcg_at_10,19
48,0.10416666666666667,-0.125,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.0,selected_cluster_hit,19
48,0.125,-0.125,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.0,route_true_reward,19
48,0.08333333333333333,-0.125,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.020833333333333332,hit_at_10,19
48,0.020138888888888887,-0.10416666666666667,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.03541666666666667,evidence_recall_at_10,19
48,0.07291666666666667,-0.10772569444444444,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.017361111111111112,mrr_at_10,19
48,0.025993341001609886,-0.10252294424936136,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.03216917058695781,ndcg_at_10,19
48,0.08333333333333333,-0.125,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.020833333333333332,selected_cluster_hit,19
48,0.08333333333333333,-0.125,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,-0.020833333333333332,route_true_reward,19
48,0.10416666666666667,-0.14583333333333334,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_science_search_100k,-0.020833333333333332,hit_at_10,19
48,0.008680555555555547,-0.14583333333333334,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_science_search_100k,-0.060763888888888895,evidence_recall_at_10,19
48,0.08680555555555554,-0.09375,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_science_search_100k,-0.006448412698412699,mrr_at_10,19
48,0.02417074815982925,-0.11836117834476548,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_science_search_100k,-0.04079425615191693,ndcg_at_10,19
48,0.10416666666666667,-0.14583333333333334,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_science_search_100k,-0.020833333333333332,selected_cluster_hit,19
48,0.10416666666666667,-0.14583333333333334,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_science_search_100k,-0.020833333333333332,route_true_reward,19
48,-0.3958333333333333,-0.6875,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_science_search_100k,-0.5416666666666666,hit_at_10,19
48,-0.3176996527777779,-0.5632118055555555,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_science_search_100k,-0.43993055555555555,evidence_recall_at_10,19
48,-0.3359375,-0.6015625,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_science_search_100k,-0.4685763888888889,mrr_at_10,19
48,-0.2996379234104667,-0.5254627185812408,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_science_search_100k,-0.41279876078758626,ndcg_at_10,19
48,-0.4375,-0.7291666666666666,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_science_search_100k,-0.5833333333333334,selected_cluster_hit,19
48,-0.4583333333333333,-0.7291666666666666,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_science_search_100k,-0.5833333333333334,route_true_reward,19
48,0.5208333333333334,0.20833333333333334,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.375,hit_at_10,19
48,0.38090277777777776,0.15972222222222224,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.2673611111111111,evidence_recall_at_10,19
48,0.4852430555555556,0.1996527777777778,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.33767361111111116,mrr_at_10,19
48,0.3752649247644463,0.15800276257173884,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.26539710387439414,ndcg_at_10,19
48,0.5625,0.22916666666666666,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.3958333333333333,selected_cluster_hit,19
48,0.5208333333333334,0.20833333333333334,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_science_search_100k,0.375,route_true_reward,19
40,0.10416666666666666,-0.13749999999999998,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.020833333333333336,hit_at_10,19
40,0.06681249999999989,-0.07569444444444443,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.004444444444444446,evidence_recall_at_10,19
40,0.07375,-0.12666666666666665,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.024583333333333336,mrr_at_10,19
40,0.0574030392464562,-0.0823197775786093,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.011657407598812026,ndcg_at_10,19
40,0.125,-0.11666666666666667,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.004166666666666663,selected_cluster_hit,19
40,0.11677083333333182,-0.12083333333333335,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.00416666666666667,route_true_reward,19
40,0.03333333333333333,-0.12083333333333332,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.04583333333333332,hit_at_10,19
40,0.013888888888888892,-0.10557291666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.04513888888888888,evidence_recall_at_10,19
40,-0.005546875000000129,-0.15763888888888888,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.08159722222222222,mrr_at_10,19
40,-0.00385039920741621,-0.11801969306597146,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.05962389857684362,ndcg_at_10,19
40,0.06666666666666665,-0.10416666666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.020833333333333325,selected_cluster_hit,19
40,0.06666666666666668,-0.10416666666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,-0.020833333333333325,route_true_reward,19
40,0.10833333333333335,-0.14999999999999997,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_science_search_100k,-0.024999999999999994,hit_at_10,19
40,0.030145833333333236,-0.11041666666666665,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_science_search_100k,-0.04069444444444444,evidence_recall_at_10,19
40,0.029513888888888885,-0.14416666666666664,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_science_search_100k,-0.057013888888888885,mrr_at_10,19
40,0.0164239881930247,-0.11204834493617301,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_science_search_100k,-0.047966490978031615,ndcg_at_10,19
40,0.10416666666666666,-0.15,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_science_search_100k,-0.024999999999999994,selected_cluster_hit,19
40,0.1125,-0.14583333333333331,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_science_search_100k,-0.016666666666666656,route_true_reward,19
40,-0.5458333333333334,-0.8333333333333334,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_science_search_100k,-0.6958333333333334,hit_at_10,19
40,-0.4667986111111112,-0.7241666666666665,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_science_search_100k,-0.5986111111111111,evidence_recall_at_10,19
40,-0.44305927579365123,-0.7240997023809523,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_science_search_100k,-0.5864880952380952,mrr_at_10,19
40,-0.4210678375223314,-0.676001505419843,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_science_search_100k,-0.5491625611485093,ndcg_at_10,19
40,-0.5541666666666667,-0.8291666666666666,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_science_search_100k,-0.6958333333333334,selected_cluster_hit,19
40,-0.55,-0.8291666666666668,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_science_search_100k,-0.6958333333333334,route_true_reward,19
40,0.4833333333333334,0.16666666666666669,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.32500000000000007,hit_at_10,19
40,0.36458333333333337,0.11041319444444446,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.23555555555555557,evidence_recall_at_10,19
40,0.4166874999999997,0.12875,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.26958333333333334,mrr_at_10,19
40,0.3671644831164907,0.11537421036984373,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.23585521258918174,ndcg_at_10,19
40,0.4833333333333334,0.18333333333333335,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.33333333333333337,selected_cluster_hit,19
40,0.4875,0.17500000000000002,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_science_search_100k,0.33333333333333337,route_true_reward,19
64,0.25,-0.03125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.109375,hit_at_10,19
64,0.09219401041666658,-0.05026692708333334,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.023958333333333328,evidence_recall_at_10,19
64,0.197265625,-0.024739583333333336,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.08854166666666666,mrr_at_10,19
64,0.10413068050366744,-0.04009507938085681,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.034594576747523864,ndcg_at_10,19
64,0.25,-0.03125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.109375,selected_cluster_hit,19
64,0.234375,-0.046875,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.09375,route_true_reward,19
64,0.21875,-0.03125,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.09375,hit_at_10,19
64,0.12891276041666658,-0.02395833333333334,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.05156249999999999,evidence_recall_at_10,19
64,0.1953125,-0.026692708333333336,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.08333333333333333,mrr_at_10,19
64,0.1298879815098379,-0.019954489712377628,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.054117673937791426,ndcg_at_10,19
64,0.25,-0.03125,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.109375,selected_cluster_hit,19
64,0.203125,-0.0625,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.078125,route_true_reward,19
64,0.109375,-0.140625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_science_search_100k,-0.015625,hit_at_10,19
64,0.09791666666666667,-0.03645833333333332,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_science_search_100k,0.027604166666666666,evidence_recall_at_10,19
64,0.10416666666666666,-0.109375,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_science_search_100k,-0.005208333333333332,mrr_at_10,19
64,0.0940993537989842,-0.04957100730310459,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_science_search_100k,0.019523097190267562,ndcg_at_10,19
64,0.125,-0.125,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_science_search_100k,0.0,selected_cluster_hit,19
64,0.09375,-0.140625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_science_search_100k,-0.015625,route_true_reward,19
64,-0.453125,-0.734375,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.59375,hit_at_10,19
64,-0.3403636532738095,-0.559268043154762,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.45115327380952386,evidence_recall_at_10,19
64,-0.3611914062500001,-0.6190104166666667,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.4963541666666667,mrr_at_10,19
64,-0.3203175199727139,-0.5247303478822878,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.42384434988074926,ndcg_at_10,19
64,-0.5,-0.78125,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.640625,selected_cluster_hit,19
64,-0.515625,-0.78125,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_science_search_100k,-0.65625,route_true_reward,19
64,0.328125,0.078125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.203125,hit_at_10,19
64,0.14908234126984127,0.014516369047619049,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.08267609126984127,evidence_recall_at_10,19
64,0.2867285156249999,0.07250976562499999,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.1766927083333333,mrr_at_10,19
64,0.16391608123500942,0.024537042148896085,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.09424965299271491,ndcg_at_10,19
64,0.34375,0.078125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.203125,selected_cluster_hit,19
64,0.3125,0.0625,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_science_search_100k,0.1875,route_true_reward,19
48,0.4791666666666667,0.10416666666666667,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.2916666666666667,hit_at_10,13
48,0.43171296296296297,0.1550925925925926,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.29305555555555557,evidence_recall_at_10,13
48,0.4125520833333326,0.04375000000000001,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.23125000000000004,mrr_at_10,13
48,0.39487086758477874,0.11745628056654163,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.25505770475546624,ndcg_at_10,13
48,0.5625,0.1875,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.375,selected_cluster_hit,13
48,0.5208333333333334,0.14583333333333334,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.3333333333333333,route_true_reward,13
48,0.3958333333333333,0.020833333333333332,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.20833333333333334,hit_at_10,13
48,0.32537326388888854,0.0707175925925926,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.19652777777777777,evidence_recall_at_10,13
48,0.3458333333333334,0.0,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.17430555555555557,mrr_at_10,13
48,0.3006335647565585,0.04774986170693351,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.16998771864035092,ndcg_at_10,13
48,0.4166666666666667,0.041666666666666664,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.22916666666666666,selected_cluster_hit,13
48,0.375,0.020833333333333332,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.20833333333333334,route_true_reward,13
48,0.0625,-0.22916666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.08333333333333333,hit_at_10,13
48,0.0034722222222222147,-0.19828125,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.09652777777777777,evidence_recall_at_10,13
48,0.08265624999999975,-0.19930555555555554,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.05694444444444444,mrr_at_10,13
48,0.01825061958291254,-0.18842568800596032,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.08506998611511528,ndcg_at_10,13
48,0.020833333333333332,-0.3125,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.14583333333333334,selected_cluster_hit,13
48,0.041666666666666664,-0.2916666666666667,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.125,route_true_reward,13
48,-0.2916666666666667,-0.625,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.4583333333333333,hit_at_10,13
48,-0.2486024305555557,-0.5022371031746032,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.37827380952380957,evidence_recall_at_10,13
48,-0.22916666666666666,-0.5364583333333334,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.3819444444444444,mrr_at_10,13
48,-0.25069188831840206,-0.5074048000542744,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.3792058722284722,ndcg_at_10,13
48,-0.3333333333333333,-0.6666666666666666,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.5,selected_cluster_hit,13
48,-0.3333333333333333,-0.6458333333333334,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.5,route_true_reward,13
48,0.7083333333333334,0.4166666666666667,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.5625,hit_at_10,13
48,0.5901649305555554,0.3520775462962963,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.4707175925925926,evidence_recall_at_10,13
48,0.6583333333333333,0.3430381944444444,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.5048611111111111,mrr_at_10,13
48,0.5875610632946996,0.3466931660899671,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.46519963979943474,ndcg_at_10,13
48,0.75,0.4375,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.6041666666666666,selected_cluster_hit,13
48,0.75,0.4583333333333333,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.6041666666666666,route_true_reward,13
40,0.4333333333333334,0.11666666666666667,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.275,hit_at_10,13
40,0.4103381283068783,0.14311127645502647,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.2740410052910053,evidence_recall_at_10,13
40,0.4020833333333334,0.100625,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.24854166666666666,mrr_at_10,13
40,0.3874607927141633,0.1262779082263291,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.2520638298953779,ndcg_at_10,13
40,0.4666666666666667,0.14583333333333334,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.30833333333333335,selected_cluster_hit,13
40,0.4708333333333334,0.14166666666666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.30833333333333335,route_true_reward,13
40,-0.016666666666666663,-0.24166666666666664,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.12916666666666665,hit_at_10,13
40,0.009487599206349156,-0.15209242724867728,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.0682010582010582,evidence_recall_at_10,13
40,0.0006249999999999951,-0.20416666666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.09937499999999999,mrr_at_10,13
40,0.005416531067673221,-0.1591322502911128,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.07307745617629151,ndcg_at_10,13
40,0.008333333333333328,-0.2333333333333333,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.1125,selected_cluster_hit,13
40,0.004166666666666668,-0.2375,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.1125,route_true_reward,13
40,-0.23333333333333334,-0.5708333333333334,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.4041666666666666,hit_at_10,13
40,-0.20443750000000013,-0.4967336309523809,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.3422420634920635,evidence_recall_at_10,13
40,-0.19166666666666665,-0.5042187499999999,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.3479166666666667,mrr_at_10,13
40,-0.18936988370338698,-0.47388075016311215,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.32514128607166937,ndcg_at_10,13
40,-0.25,-0.5916666666666667,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.4208333333333333,selected_cluster_hit,13
40,-0.24583333333333335,-0.5916666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.4208333333333333,route_true_reward,13
40,-0.6875,-0.9416666666666668,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.8291666666666668,hit_at_10,13
40,-0.5182539682539685,-0.7745674603174603,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.6508134920634921,evidence_recall_at_10,13
40,-0.5579761904761906,-0.8404226190476191,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.7064880952380953,mrr_at_10,13
40,-0.49269567909654316,-0.7445128404819765,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.6244294531395527,ndcg_at_10,13
40,-0.7041666666666668,-0.9416666666666668,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.8375,selected_cluster_hit,13
40,-0.6832291666666682,-0.9333333333333333,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.8125,route_true_reward,13
40,0.7041666666666666,0.4333333333333334,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.5708333333333334,hit_at_10,13
40,0.6004166666666666,0.34665625,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.47625,evidence_recall_at_10,13
40,0.6178727678571426,0.35098288690476187,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.48445436507936507,mrr_at_10,13
40,0.5614008745249854,0.3219588666675835,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.44208402261066854,ndcg_at_10,13
40,0.75,0.4833333333333334,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.6208333333333333,selected_cluster_hit,13
40,0.7291666666666667,0.45833333333333337,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.5958333333333334,route_true_reward,13
64,0.171875,-0.078125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.046875,hit_at_10,13
64,0.09334402901785709,-0.05625930059523809,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.01847098214285714,evidence_recall_at_10,13
64,0.08452814980158724,-0.10194320436507937,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,-0.010615079365079366,mrr_at_10,13
64,0.07302364920404884,-0.07451669134412953,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,-0.0008115570654372087,ndcg_at_10,13
64,0.15625,-0.09375,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.03125,selected_cluster_hit,13
64,0.15625,-0.109375,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.03125,route_true_reward,13
64,0.234375,-0.046875,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.09375,hit_at_10,13
64,0.10561926463293649,-0.04672712053571429,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.029755704365079363,evidence_recall_at_10,13
64,0.15223586309523807,-0.06380394345238095,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.04311755952380952,mrr_at_10,13
64,0.10149199352363096,-0.05400943756561428,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.021621546461686625,ndcg_at_10,13
64,0.21875,-0.0625,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.078125,selected_cluster_hit,13
64,0.21875,-0.0625,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.078125,route_true_reward,13
64,0.109375,-0.015625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.046875,hit_at_10,13
64,0.04427083333333333,-0.019986979166666658,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.011284722222222222,evidence_recall_at_10,13
64,0.11328125,0.00859375,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.05373263888888889,mrr_at_10,13
64,0.0554781226304038,-0.002817498496440453,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.02243310352712383,ndcg_at_10,13
64,0.109375,-0.015625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.046875,selected_cluster_hit,13
64,0.109375,-0.015625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.046875,route_true_reward,13
64,-0.34375,-0.625,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.484375,hit_at_10,13
64,-0.2716356646825397,-0.48389694940476186,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3795138888888889,evidence_recall_at_10,13
