run_id,source_label,method,seed,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
dense,dense,dense,,596,0,1.0,10.0,5.0,131.498322147651,1525.6191275167785,733.9546979865772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.19176458521806822,0.5040782855416331,0.3849749008833999,0.41946308724832215,0.7281879194630873,0.6258389261744967,0.0,0.0,0.0,1167.0,6266.0,5060.0,90.0,1329.5,604.0,0.41946308724832215,0.5102269095557684,0.49644854586129744,0.41946308724832215,0.43032490854493166,0.391653021120072,393.25,2935.5,1623.75,0.41946308724832215,0.7281879194630873,0.6258389261744967
task29_C_638k:gated_cost_aware:seed13,task29_C_638k,gated_cost_aware,13,596,0,1.0,8.98993288590604,5.0,152.74496644295303,1455.7869127516778,791.6728187919463,0.0,0.0,0.0,21.24664429530202,-69.83221476510062,57.71812080536904,1.1615735010781776,0.954226966937177,1.078639895573534,0.19271943197973054,0.5015998904891813,0.4008106311486606,0.412751677852349,0.7567114093959731,0.6560402684563759,-0.006711409395973145,0.028523489932885893,0.030201342281879207,1193.0,6637.0,5060.0,106.0,1286.5,666.0,0.412751677852349,0.5198525886864813,0.5054809843400446,0.412751677852349,0.4292204909191769,0.39730224673511416,439.0,2925.0,1715.0,0.412751677852349,0.7567114093959731,0.6560402684563759
task29_C_638k:gated_cost_aware:seed17,task29_C_638k,gated_cost_aware,17,596,0,1.0,9.04026845637584,5.0,151.08724832214764,1448.4379194630872,779.0184563758389,0.0,0.0,0.0,19.588926174496635,-77.18120805369131,45.06375838926169,1.1489671187781505,0.9494099105985138,1.061398555677732,0.1862443178269954,0.50089705448708,0.39363574603608725,0.38926174496644295,0.7399328859060402,0.6426174496644296,-0.030201342281879207,0.011744966442952975,0.016778523489932917,1193.0,4664.0,3220.0,106.5,1315.0,663.0,0.38926174496644295,0.5001418184723553,0.48624161073825506,0.38926174496644295,0.42329685394237504,0.387958869447085,431.0,2740.0,1675.25,0.38926174496644295,0.7399328859060402,0.6426174496644296
task29_C_638k:gated_cost_aware:seed19,task29_C_638k,gated_cost_aware,19,596,0,1.0,9.016778523489933,5.0,150.5218120805369,1450.234899328859,774.0973154362416,0.0,0.0,0.0,19.023489932885894,-75.38422818791946,40.142617449664385,1.144667168540186,0.9505877798539266,1.0546935901626977,0.18089922850684245,0.4978809151454374,0.3937206979037572,0.3808724832214765,0.7432885906040269,0.6459731543624161,-0.038590604026845665,0.015100671140939603,0.020134228187919434,1193.0,7523.0,5060.0,107.5,1289.5,670.5,0.3808724832214765,0.49432792692020866,0.4805369127516778,0.3808724832214765,0.41924261403376334,0.3868494431003303,431.0,2796.0,1583.5,0.3808724832214765,0.7432885906040269,0.6459731543624161
