dataset,method,model,query_prefix,corpus_prefix,num_queries,num_skipped_no_gt,num_corpus_chunks,num_total_corpus_chunks,num_total_queries,num_query_candidates,max_queries,max_corpus,corpus_sampling,top_k,task_type,scope,query_split,query_splits,query_scope,corpus_scope,num_queries_with_gt,num_queries_with_gt_in_corpus,num_queries_gt_missing_from_corpus,num_gt_refs,num_gt_refs_in_corpus,num_gt_refs_missing_from_corpus,gt_query_coverage,gt_ref_coverage,gt_corpus_guardrail,comparable_group,is_comparable,metric_ks,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,scale_store_enabled,scale_store_selected_rows,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,recall@1,recall@10,recall@5,elapsed_sec,notes
emanual_deduplicated,dense,sentence-transformers/all-MiniLM-L6-v2,,,130,2,1729,1729,132,132,,,first,10,unknown,heldout_test,test,test,split_test,full,130,130,0,778,778,0,1.0,1.0,pass,"dataset=emanual_deduplicated|query_scope=split_test|corpus_scope=full|top_k=10|ks=1,5,10",,"1,5,10",True,False,False,False,0,0.11134698634698635,0.41776372019793073,0.29311185890133246,0.4307692307692308,0.8615384615384616,0.7538461538461538,0.4307692307692308,0.5735775335775337,0.5593589743589745,0.4307692307692308,0.3807230833441931,0.3538192691692564,0.4307692307692308,0.8615384615384616,0.7538461538461538,4.766,
