bm25_queried,condition,confidence,dataset,dense_queried,event_index,evidence_recall_at_10,final_context_k,final_context_tokens,final_true_reward,hit_at_10,method,mrr_at_10,ndcg_at_10,observed_reward,occurrence,phase,query_id,query_index,region,route,route_reason,route_true_reward,seed,selected_cluster_hit,semantic_drift
1,unseen,0.0,lotte_technology_search_100k,1,187,0.8571428571428571,10,2086.0,1.0,1.0,static_nearest,1.0,0.8069494904756503,0.0,1,unseen_tail,lotte_technology_search_100k_q400,400,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5873736143112183
1,unseen,0.0,lotte_technology_search_100k,1,188,1.0,10,2657.0,1.0,1.0,static_nearest,1.0,0.7977228895450266,0.0,1,unseen_tail,lotte_technology_search_100k_q479,479,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.6606284379959106
1,unseen,0.0,lotte_technology_search_100k,1,189,0.75,10,2407.0,1.0,1.0,static_nearest,1.0,0.7598336331031966,0.0,1,unseen_tail,lotte_technology_search_100k_q418,418,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5556333363056183
1,unseen,0.0,lotte_technology_search_100k,1,190,0.9,10,4800.0,1.0,1.0,static_nearest,1.0,0.9363792118010481,0.0,1,unseen_tail,lotte_technology_search_100k_q288,288,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.590106874704361
1,unseen,0.0,lotte_technology_search_100k,1,191,1.0,10,1028.0,1.0,1.0,static_nearest,1.0,1.0,0.0,1,unseen_tail,lotte_technology_search_100k_q154,154,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.541290283203125
1,unseen,0.0,lotte_technology_search_100k,1,192,0.6666666666666666,10,1307.0,1.0,1.0,static_nearest,0.5,0.4441228664487979,0.0,1,unseen_tail,lotte_technology_search_100k_q294,294,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5332773923873901
1,unseen,0.0,lotte_technology_search_100k,1,193,1.0,10,1501.0,1.0,1.0,static_nearest,0.2,0.41443699955334395,0.0,1,unseen_tail,lotte_technology_search_100k_q214,214,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5213034749031067
1,unseen,0.0,lotte_technology_search_100k,1,194,0.0,10,944.0,0.0,0.0,static_nearest,0.0,0.0,0.0,1,unseen_tail,lotte_technology_search_100k_q195,195,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.35854047536849976
1,unseen,0.0,lotte_technology_search_100k,1,195,1.0,10,892.0,1.0,1.0,static_nearest,1.0,1.0,0.0,1,unseen_tail,lotte_technology_search_100k_q133,133,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.4740995168685913
1,unseen,0.0,lotte_technology_search_100k,1,196,0.6666666666666666,10,1418.0,0.0,1.0,static_nearest,1.0,0.7039180890341347,0.0,1,unseen_tail,lotte_technology_search_100k_q497,497,other,static_nearest_ensemble,static_nearest_ensemble,0.0,19,0.0,0.7997829914093018
1,unseen,0.0,lotte_technology_search_100k,1,197,0.8,10,1227.0,1.0,1.0,static_nearest,1.0,0.8687949224876582,0.0,1,unseen_tail,lotte_technology_search_100k_q93,93,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.4738236665725708
1,unseen,0.0,lotte_technology_search_100k,1,198,0.3333333333333333,10,1777.0,1.0,1.0,static_nearest,0.5,0.2960819109658652,0.0,1,unseen_tail,lotte_technology_search_100k_q364,364,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.549231767654419
1,unseen,0.0,lotte_technology_search_100k,1,199,0.3333333333333333,10,923.0,1.0,1.0,static_nearest,0.1,0.13565197343244778,0.0,1,unseen_tail,lotte_technology_search_100k_q363,363,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5729678869247437
1,unseen,0.0,lotte_technology_search_100k,1,200,1.0,10,1013.0,1.0,1.0,static_nearest,1.0,1.0,0.0,1,unseen_tail,lotte_technology_search_100k_q361,361,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5661464333534241
1,unseen,0.0,lotte_technology_search_100k,1,201,1.0,10,2073.0,1.0,1.0,static_nearest,1.0,0.8065735963827293,0.0,1,unseen_tail,lotte_technology_search_100k_q518,518,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.7050336599349976
1,unseen,0.0,lotte_technology_search_100k,1,202,0.0,10,894.0,0.0,0.0,static_nearest,0.0,0.0,0.0,1,unseen_tail,lotte_technology_search_100k_q99,99,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.4131714105606079
1,unseen,0.0,lotte_technology_search_100k,1,203,0.0,10,748.0,0.0,0.0,static_nearest,0.0,0.0,0.0,1,unseen_tail,lotte_technology_search_100k_q176,176,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5226565301418304
1,unseen,0.0,lotte_technology_search_100k,1,204,1.0,10,2925.0,1.0,1.0,static_nearest,1.0,0.9930783166417602,0.0,1,unseen_tail,lotte_technology_search_100k_q347,347,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.6511121690273285
1,unseen,0.0,lotte_technology_search_100k,1,205,1.0,10,1371.0,1.0,1.0,static_nearest,0.16666666666666666,0.39564672360221187,0.0,1,unseen_tail,lotte_technology_search_100k_q10,10,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5543580651283264
1,unseen,0.0,lotte_technology_search_100k,1,206,0.3333333333333333,10,1275.0,1.0,1.0,static_nearest,0.2,0.18154179253735267,0.0,1,unseen_tail,lotte_technology_search_100k_q500,500,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5253573954105377
1,unseen,0.0,lotte_technology_search_100k,1,207,0.75,10,1213.0,1.0,1.0,static_nearest,1.0,0.6804558477306826,0.0,1,unseen_tail,lotte_technology_search_100k_q335,335,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.3795509338378906
1,unseen,0.0,lotte_technology_search_100k,1,208,0.0,10,812.0,0.0,0.0,static_nearest,0.0,0.0,0.0,1,unseen_tail,lotte_technology_search_100k_q319,319,other,static_nearest_ensemble,static_nearest_ensemble,0.0,19,1.0,0.5697741508483887
1,unseen,0.0,lotte_technology_search_100k,1,209,0.0,10,570.0,0.0,0.0,static_nearest,0.0,0.0,0.0,1,unseen_tail,lotte_technology_search_100k_q74,74,other,static_nearest_ensemble,static_nearest_ensemble,0.0,19,0.0,0.6195508539676666
1,unseen,0.0,lotte_technology_search_100k,1,210,1.0,10,1284.0,1.0,1.0,static_nearest,0.14285714285714285,0.38162168437253385,0.0,1,unseen_tail,lotte_technology_search_100k_q12,12,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.5665773153305054
1,unseen,0.0,lotte_technology_search_100k,1,211,1.0,10,638.0,1.0,1.0,static_nearest,0.3333333333333333,0.5,0.0,1,unseen_tail,lotte_technology_search_100k_q17,17,other,static_nearest_ensemble,static_nearest_ensemble,1.0,19,1.0,0.6639958918094635
1,repeated,0.0,lotte_technology_search_100k,1,0,1.0,10,1370.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q487,487,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9462963789701462
1,repeated,0.0,lotte_technology_search_100k,1,1,0.6666666666666666,10,538.0,0.0,1.0,cold_no_feedback,1.0,0.6508205185601091,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q272,272,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7448410987854004
1,repeated,0.0,lotte_technology_search_100k,1,2,1.0,10,1837.0,0.0,1.0,cold_no_feedback,1.0,0.9896062251871524,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q348,348,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9431220069527626
1,repeated,0.0,lotte_technology_search_100k,1,3,1.0,10,1976.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q455,455,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8780288472771645
1,repeated,0.0,lotte_technology_search_100k,1,4,0.7777777777777778,10,2319.0,0.0,1.0,cold_no_feedback,1.0,0.8446905084406405,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q441,441,A,full_multi_route,full_multi_route,0.0,13,0.0,1.072447083890438
1,repeated,0.0,lotte_technology_search_100k,1,5,1.0,10,3350.0,0.0,1.0,cold_no_feedback,0.2,0.38685280723454163,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q379,379,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9262739568948746
1,repeated,0.0,lotte_technology_search_100k,1,6,0.7,10,3306.0,0.0,1.0,cold_no_feedback,1.0,0.8006937664098819,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q291,291,A,full_multi_route,full_multi_route,0.0,13,0.0,0.95640629529953
1,repeated,0.0,lotte_technology_search_100k,1,7,1.0,10,706.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q451,451,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0572109147906303
1,repeated,0.0,lotte_technology_search_100k,1,8,1.0,10,1392.0,0.0,1.0,cold_no_feedback,1.0,0.9197207891481876,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q484,484,A,full_multi_route,full_multi_route,0.0,13,0.0,0.771792396903038
1,repeated,0.0,lotte_technology_search_100k,1,9,1.0,10,2399.0,1.0,1.0,cold_no_feedback,1.0,0.9197207891481876,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q468,468,A,full_multi_route,full_multi_route,1.0,13,1.0,0.8107155114412308
1,repeated,0.0,lotte_technology_search_100k,1,10,0.25,10,996.0,0.0,1.0,cold_no_feedback,1.0,0.43231813227099475,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q390,390,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9162738546729088
1,repeated,0.0,lotte_technology_search_100k,1,11,0.0,10,1609.0,0.0,0.0,cold_no_feedback,0.0,0.0,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q282,282,A,full_multi_route,full_multi_route,0.0,13,0.0,1.1184944957494736
1,repeated,0.0,lotte_technology_search_100k,1,12,0.8333333333333334,10,1505.0,0.0,1.0,cold_no_feedback,1.0,0.870608685426993,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q496,496,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8424126654863358
1,repeated,0.0,lotte_technology_search_100k,1,13,0.5,10,2196.0,0.0,1.0,cold_no_feedback,1.0,0.6131471927654584,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q439,439,A,full_multi_route,full_multi_route,0.0,13,0.0,0.731220155954361
1,repeated,0.0,lotte_technology_search_100k,1,14,0.6666666666666666,10,1511.0,0.0,1.0,cold_no_feedback,1.0,0.7653606369886217,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q128,128,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9243964031338692
1,repeated,0.0,lotte_technology_search_100k,1,15,1.0,10,1611.0,0.0,1.0,cold_no_feedback,1.0,0.9818483242455301,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q308,308,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0298010855913162
1,repeated,0.0,lotte_technology_search_100k,1,16,1.0,10,2869.0,0.0,1.0,cold_no_feedback,0.5,0.6309297535714575,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q312,312,A,full_multi_route,full_multi_route,0.0,13,0.0,1.074083834886551
1,repeated,0.0,lotte_technology_search_100k,1,17,1.0,10,965.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q304,304,A,full_multi_route,full_multi_route,0.0,13,0.0,0.661805123090744
1,repeated,0.0,lotte_technology_search_100k,1,18,0.6666666666666666,10,1884.0,0.0,1.0,cold_no_feedback,1.0,0.7322962005285631,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q378,378,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9292040392756462
1,repeated,0.0,lotte_technology_search_100k,1,19,1.0,10,2315.0,0.0,1.0,cold_no_feedback,0.3333333333333333,0.5109559939712153,0.0,1,A_recurrent_warmup_1,lotte_technology_search_100k_q514,514,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8003297001123428
1,repeated,0.0,lotte_technology_search_100k,1,20,1.0,10,1396.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q487,487,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0775309056043625
1,repeated,0.0,lotte_technology_search_100k,1,21,0.6666666666666666,10,685.0,0.0,1.0,cold_no_feedback,1.0,0.6508205185601091,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q272,272,A,full_multi_route,full_multi_route,0.0,13,0.0,0.6300213932991028
1,repeated,0.0,lotte_technology_search_100k,1,22,1.0,10,1530.0,0.0,1.0,cold_no_feedback,1.0,0.9896062251871524,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q348,348,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8569776266813278
1,repeated,0.0,lotte_technology_search_100k,1,23,1.0,10,2859.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q455,455,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9174659997224808
1,repeated,0.0,lotte_technology_search_100k,1,24,0.6666666666666666,10,1662.0,1.0,1.0,cold_no_feedback,1.0,0.7713707099946514,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q441,441,A,full_multi_route,full_multi_route,1.0,13,1.0,0.6585819721221924
1,repeated,0.0,lotte_technology_search_100k,1,25,1.0,10,3350.0,0.0,1.0,cold_no_feedback,0.2,0.38685280723454163,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q379,379,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9571288265287876
1,repeated,0.0,lotte_technology_search_100k,1,26,0.7,10,3357.0,0.0,1.0,cold_no_feedback,1.0,0.8006937664098819,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q291,291,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9173916131258011
1,repeated,0.0,lotte_technology_search_100k,1,27,1.0,10,940.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q451,451,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9195545688271523
1,repeated,0.0,lotte_technology_search_100k,1,28,1.0,10,1588.0,0.0,1.0,cold_no_feedback,1.0,0.9197207891481876,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q484,484,A,full_multi_route,full_multi_route,0.0,13,0.0,1.014776336029172
1,repeated,0.0,lotte_technology_search_100k,1,29,1.0,10,2124.0,1.0,1.0,cold_no_feedback,1.0,0.9197207891481876,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q468,468,A,full_multi_route,full_multi_route,1.0,13,1.0,0.8001866787672043
1,repeated,0.0,lotte_technology_search_100k,1,30,0.25,10,1177.0,0.0,1.0,cold_no_feedback,1.0,0.43231813227099475,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q390,390,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7618430256843567
1,repeated,0.0,lotte_technology_search_100k,1,31,0.0,10,1609.0,0.0,0.0,cold_no_feedback,0.0,0.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q282,282,A,full_multi_route,full_multi_route,0.0,13,0.0,1.1511789411306381
1,repeated,0.0,lotte_technology_search_100k,1,32,0.8333333333333334,10,1468.0,0.0,1.0,cold_no_feedback,1.0,0.870608685426993,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q496,496,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7826165556907654
1,repeated,0.0,lotte_technology_search_100k,1,33,1.0,10,3191.0,0.0,1.0,cold_no_feedback,1.0,0.8065735963827293,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q439,439,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0504238121211529
1,repeated,0.0,lotte_technology_search_100k,1,34,0.6666666666666666,10,1226.0,0.0,1.0,cold_no_feedback,1.0,0.7653606369886217,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q128,128,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7036356925964355
1,repeated,0.0,lotte_technology_search_100k,1,35,1.0,10,1563.0,1.0,1.0,cold_no_feedback,1.0,0.9896062251871524,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q308,308,A,full_multi_route,full_multi_route,1.0,13,1.0,0.8258639574050903
1,repeated,0.0,lotte_technology_search_100k,1,36,1.0,10,2604.0,0.0,1.0,cold_no_feedback,0.5,0.6309297535714575,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q312,312,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0303772017359734
1,repeated,0.0,lotte_technology_search_100k,1,37,1.0,10,1882.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q304,304,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8721315115690231
1,repeated,0.0,lotte_technology_search_100k,1,38,0.5,10,1551.0,0.0,1.0,cold_no_feedback,1.0,0.644824486427155,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q378,378,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8143395781517029
1,repeated,0.0,lotte_technology_search_100k,1,39,1.0,10,2437.0,0.0,1.0,cold_no_feedback,0.3333333333333333,0.5109559939712153,0.0,2,A_recurrent_warmup_2,lotte_technology_search_100k_q514,514,A,full_multi_route,full_multi_route,0.0,13,0.0,1.060299575328827
1,nearby,0.0,lotte_technology_search_100k,1,40,1.0,10,2184.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q419,419,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8908669576048851
1,nearby,0.0,lotte_technology_search_100k,1,41,0.5,10,1921.0,0.0,1.0,cold_no_feedback,1.0,0.933745776545611,0.0,1,A_nearby,lotte_technology_search_100k_q425,425,A,full_multi_route,full_multi_route,1.0,13,1.0,0.9174764826893806
1,nearby,0.0,lotte_technology_search_100k,1,42,1.0,10,2062.0,1.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q452,452,A,full_multi_route,full_multi_route,1.0,13,1.0,0.8832822144031525
1,nearby,0.0,lotte_technology_search_100k,1,43,0.7,10,3305.0,1.0,1.0,cold_no_feedback,1.0,0.8006937664098819,0.0,1,A_nearby,lotte_technology_search_100k_q289,289,A,full_multi_route,full_multi_route,1.0,13,1.0,0.6193543076515198
1,nearby,0.0,lotte_technology_search_100k,1,44,1.0,10,1654.0,0.0,1.0,cold_no_feedback,1.0,0.9838048780283076,0.0,1,A_nearby,lotte_technology_search_100k_q502,502,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0138215869665146
1,nearby,0.0,lotte_technology_search_100k,1,45,0.6666666666666666,10,2165.0,1.0,1.0,cold_no_feedback,0.25,0.38364913903790027,0.0,1,A_nearby,lotte_technology_search_100k_q278,278,A,full_multi_route,full_multi_route,1.0,13,1.0,0.7851591110229492
1,nearby,0.0,lotte_technology_search_100k,1,46,1.0,10,938.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q453,453,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0282955691218376
1,nearby,0.0,lotte_technology_search_100k,1,47,0.5,10,975.0,0.0,1.0,cold_no_feedback,0.3333333333333333,0.3065735963827292,0.0,1,A_nearby,lotte_technology_search_100k_q14,14,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9715843796730042
1,nearby,0.0,lotte_technology_search_100k,1,48,1.0,10,1912.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q337,337,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9841582886874676
1,nearby,0.0,lotte_technology_search_100k,1,49,0.8,10,1511.0,0.0,1.0,cold_no_feedback,1.0,0.8539316501572937,0.0,1,A_nearby,lotte_technology_search_100k_q448,448,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9577517658472061
1,nearby,0.0,lotte_technology_search_100k,1,50,1.0,10,1084.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q372,372,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0527088269591331
1,nearby,0.0,lotte_technology_search_100k,1,51,0.0,10,1638.0,0.0,0.0,cold_no_feedback,0.0,0.0,0.0,1,A_nearby,lotte_technology_search_100k_q317,317,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0023055113852024
1,nearby,0.0,lotte_technology_search_100k,1,52,1.0,10,1237.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q401,401,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9170812293887138
1,nearby,0.0,lotte_technology_search_100k,1,53,0.6666666666666666,10,1530.0,0.0,1.0,cold_no_feedback,1.0,0.7409096387260824,0.0,1,A_nearby,lotte_technology_search_100k_q450,450,A,full_multi_route,full_multi_route,0.0,13,0.0,1.011118095368147
1,nearby,0.0,lotte_technology_search_100k,1,54,1.0,10,2162.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q433,433,A,full_multi_route,full_multi_route,0.0,13,0.0,0.9222051203250885
1,nearby,0.0,lotte_technology_search_100k,1,55,1.0,10,2269.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q338,338,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7131603956222534
1,nearby,0.0,lotte_technology_search_100k,1,56,0.4,10,2317.0,0.0,1.0,cold_no_feedback,1.0,0.5103515512676446,0.0,1,A_nearby,lotte_technology_search_100k_q367,367,A,full_multi_route,full_multi_route,0.0,13,0.0,0.596167802810669
1,nearby,0.0,lotte_technology_search_100k,1,57,1.0,10,1411.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q588,588,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0257852151989937
1,nearby,0.0,lotte_technology_search_100k,1,58,0.8571428571428571,10,1636.0,0.0,1.0,cold_no_feedback,1.0,0.8971754588393883,0.0,1,A_nearby,lotte_technology_search_100k_q519,519,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7739721834659576
1,nearby,0.0,lotte_technology_search_100k,1,59,0.5,10,1460.0,0.0,1.0,cold_no_feedback,0.3333333333333333,0.3065735963827292,0.0,1,A_nearby,lotte_technology_search_100k_q112,112,A,full_multi_route,full_multi_route,0.0,13,0.0,0.871101051568985
1,nearby,0.0,lotte_technology_search_100k,1,60,1.0,10,2439.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q581,581,A,full_multi_route,full_multi_route,0.0,13,0.0,0.8552542328834534
1,nearby,0.0,lotte_technology_search_100k,1,61,1.0,10,691.0,0.0,1.0,cold_no_feedback,0.5,0.6240505200038379,0.0,1,A_nearby,lotte_technology_search_100k_q75,75,A,full_multi_route,full_multi_route,0.0,13,0.0,1.0035451389849186
1,nearby,0.0,lotte_technology_search_100k,1,62,0.8333333333333334,10,2152.0,1.0,1.0,cold_no_feedback,1.0,0.8922108454754891,0.0,1,A_nearby,lotte_technology_search_100k_q329,329,A,full_multi_route,full_multi_route,1.0,13,1.0,0.8781074583530426
1,nearby,0.0,lotte_technology_search_100k,1,63,1.0,10,2328.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q540,540,A,full_multi_route,full_multi_route,0.0,13,0.0,0.7787046432495117
1,repeated,0.0,lotte_technology_search_100k,1,64,1.0,10,3247.0,0.0,1.0,cold_no_feedback,0.5,0.6309297535714575,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q592,592,B,full_multi_route,full_multi_route,0.0,13,0.0,0.8147543966770172
1,repeated,0.0,lotte_technology_search_100k,1,65,1.0,10,1519.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q562,562,B,full_multi_route,full_multi_route,0.0,13,0.0,0.6586600840091705
1,repeated,0.0,lotte_technology_search_100k,1,66,0.5714285714285714,10,856.0,0.0,1.0,cold_no_feedback,0.5,0.4730689241834724,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q310,310,B,full_multi_route,full_multi_route,0.0,13,0.0,0.8774579763412476
1,repeated,0.0,lotte_technology_search_100k,1,67,0.3333333333333333,10,1750.0,0.0,1.0,cold_no_feedback,0.5,0.2999655454876333,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q531,531,B,full_multi_route,full_multi_route,1.0,13,1.0,0.7570902109146118
1,repeated,0.0,lotte_technology_search_100k,1,68,1.0,10,1572.0,1.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q556,556,B,full_multi_route,full_multi_route,1.0,13,1.0,0.5598002374172211
1,repeated,0.0,lotte_technology_search_100k,1,69,1.0,10,3103.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q585,585,B,full_multi_route,full_multi_route,0.0,13,0.0,0.667458176612854
1,repeated,0.0,lotte_technology_search_100k,1,70,1.0,10,1651.0,0.0,1.0,cold_no_feedback,0.5,0.6240505200038379,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q551,551,B,full_multi_route,full_multi_route,0.0,13,0.0,0.985219344496727
1,repeated,0.0,lotte_technology_search_100k,1,71,0.8888888888888888,10,2686.0,0.0,1.0,cold_no_feedback,1.0,0.9292442392789195,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q537,537,B,full_multi_route,full_multi_route,0.0,13,0.0,0.9955243561416864
1,repeated,0.0,lotte_technology_search_100k,1,72,1.0,10,720.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q37,37,B,full_multi_route,full_multi_route,0.0,13,0.0,0.7707632184028625
1,repeated,0.0,lotte_technology_search_100k,1,73,0.16666666666666666,10,1840.0,0.0,1.0,cold_no_feedback,1.0,0.3026024134988135,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q520,520,B,full_multi_route,full_multi_route,0.0,13,0.0,0.8631408661603928
1,repeated,0.0,lotte_technology_search_100k,1,74,0.5,10,1735.0,0.0,1.0,cold_no_feedback,0.5,0.38685280723454163,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q547,547,B,full_multi_route,full_multi_route,1.0,13,1.0,0.8305855393409729
1,repeated,0.0,lotte_technology_search_100k,1,75,1.0,10,1696.0,0.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q508,508,B,full_multi_route,full_multi_route,0.0,13,0.0,0.9480898268520832
1,repeated,0.0,lotte_technology_search_100k,1,76,1.0,10,1673.0,1.0,1.0,cold_no_feedback,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q541,541,B,full_multi_route,full_multi_route,1.0,13,1.0,0.5767747163772583
