dataset,method,model,num_queries,num_skipped_no_gt,num_corpus_chunks,num_total_corpus_chunks,num_total_queries,num_query_candidates,max_queries,max_corpus,corpus_sampling,top_k,task_type,scope,query_split,query_splits,query_scope,corpus_scope,num_queries_with_gt,num_queries_with_gt_in_corpus,num_queries_gt_missing_from_corpus,num_gt_refs,num_gt_refs_in_corpus,num_gt_refs_missing_from_corpus,gt_query_coverage,gt_ref_coverage,gt_corpus_guardrail,comparable_group,is_comparable,metric_ks,fusion_depth,rrf_k,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,scale_store_enabled,scale_store_selected_rows,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,recall@1,recall@10,recall@5,elapsed_sec,notes
emanual_deduplicated,hybrid_rrf,sentence-transformers/all-MiniLM-L6-v2,130,2,1729,1729,132,132,,,first,10,unknown,heldout_test,test,test,split_test,full,130,130,0,778,778,0,1.0,1.0,pass,"dataset=emanual_deduplicated|query_scope=split_test|corpus_scope=full|top_k=10|ks=1,5,10",,"1,5,10",100,60,True,True,True,False,0,0.1223776077723446,0.43139495007916073,0.3321394979289716,0.45384615384615384,0.8615384615384616,0.7692307692307693,0.45384615384615384,0.5902838827838827,0.5757692307692307,0.45384615384615384,0.3955574744115224,0.377461354497713,0.45384615384615384,0.8615384615384616,0.7692307692307693,0.021,
