run_id,source_label,method,seed,policy,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
dense,dense,dense,,,596,0,1.0,10.0,5.0,161.64093959731542,1472.3875838926174,770.5184563758389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.291594348575516,0.7025930894139937,0.611129549370119,0.6308724832214765,0.8674496644295302,0.8104026845637584,0.0,0.0,0.0,1520.0,7585.0,4718.0,104.0,1312.0,656.0,0.6308724832214765,0.7080929743261957,0.7003914988814316,0.6308724832214765,0.6486573605022944,0.6265869854600753,501.25,2908.25,1773.5,0.6308724832214765,0.8674496644295302,0.8104026845637584
gated_fixed:gated_cost_aware:seed13:token_budget_r0.95_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.95_m5,596,0,1.0,8.916107382550335,5.0,176.25838926174498,1355.8187919463087,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-116.56879194630869,41.64932885906046,1.0904316053893586,0.9208300903773377,1.0540536420827082,0.2857844519099147,0.6709599685234666,0.5886413342854274,0.6191275167785235,0.8657718120805369,0.8137583892617449,-0.011744966442952975,-0.001677852348993314,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1209.5,692.0,0.6191275167785235,0.700575929476936,0.6932885906040266,0.6191275167785235,0.6188567478470512,0.6016384305396064,514.0,2523.5,1753.75,0.6191275167785235,0.8657718120805369,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.95_m6,gated_fixed,gated_cost_aware,13,token_budget_r0.95_m6,596,0,1.0,8.916107382550335,5.0,176.25838926174498,1355.8187919463087,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-116.56879194630869,41.64932885906046,1.0904316053893586,0.9208300903773377,1.0540536420827082,0.2857844519099147,0.6709599685234666,0.5886413342854274,0.6191275167785235,0.8657718120805369,0.8137583892617449,-0.011744966442952975,-0.001677852348993314,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1209.5,692.0,0.6191275167785235,0.700575929476936,0.6932885906040266,0.6191275167785235,0.6188567478470512,0.6016384305396064,514.0,2523.5,1753.75,0.6191275167785235,0.8657718120805369,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.95_m7,gated_fixed,gated_cost_aware,13,token_budget_r0.95_m7,596,0,1.0,8.916107382550335,5.0,176.25838926174498,1355.8187919463087,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-116.56879194630869,41.64932885906046,1.0904316053893586,0.9208300903773377,1.0540536420827082,0.2857844519099147,0.6709599685234666,0.5886413342854274,0.6191275167785235,0.8657718120805369,0.8137583892617449,-0.011744966442952975,-0.001677852348993314,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1209.5,692.0,0.6191275167785235,0.700575929476936,0.6932885906040266,0.6191275167785235,0.6188567478470512,0.6016384305396064,514.0,2523.5,1753.75,0.6191275167785235,0.8657718120805369,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.95_m8,gated_fixed,gated_cost_aware,13,token_budget_r0.95_m8,596,0,1.0,8.899328859060402,5.0,176.25838926174498,1359.8020134228188,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-112.58557046979854,41.64932885906046,1.0904316053893586,0.923535370916297,1.0540536420827082,0.2857844519099147,0.671127753758366,0.5886413342854274,0.6191275167785235,0.8657718120805369,0.8137583892617449,-0.011744966442952975,-0.001677852348993314,0.003355704697986517,1523.0,13005.0,6240.0,116.0,1209.5,692.0,0.6191275167785235,0.700575929476936,0.6932885906040266,0.6191275167785235,0.6189732431858714,0.6016384305396064,514.0,2531.25,1753.75,0.6191275167785235,0.8657718120805369,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.96_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.96_m5,596,0,1.0,8.951342281879194,5.0,176.25838926174498,1368.5620805369128,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-103.82550335570454,41.64932885906046,1.0904316053893586,0.9294849369204701,1.0540536420827082,0.2857844519099147,0.6708900580089252,0.5886413342854274,0.6191275167785235,0.8640939597315436,0.8137583892617449,-0.011744966442952975,-0.003355704697986628,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1213.5,692.0,0.6191275167785235,0.7003895014381589,0.6932885906040266,0.6191275167785235,0.61890031961061,0.6016384305396064,514.0,2543.0,1753.75,0.6191275167785235,0.8640939597315436,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.96_m6,gated_fixed,gated_cost_aware,13,token_budget_r0.96_m6,596,0,1.0,8.951342281879194,5.0,176.25838926174498,1368.5620805369128,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-103.82550335570454,41.64932885906046,1.0904316053893586,0.9294849369204701,1.0540536420827082,0.2857844519099147,0.6708900580089252,0.5886413342854274,0.6191275167785235,0.8640939597315436,0.8137583892617449,-0.011744966442952975,-0.003355704697986628,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1213.5,692.0,0.6191275167785235,0.7003895014381589,0.6932885906040266,0.6191275167785235,0.61890031961061,0.6016384305396064,514.0,2543.0,1753.75,0.6191275167785235,0.8640939597315436,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.96_m7,gated_fixed,gated_cost_aware,13,token_budget_r0.96_m7,596,0,1.0,8.951342281879194,5.0,176.25838926174498,1368.5620805369128,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-103.82550335570454,41.64932885906046,1.0904316053893586,0.9294849369204701,1.0540536420827082,0.2857844519099147,0.6708900580089252,0.5886413342854274,0.6191275167785235,0.8640939597315436,0.8137583892617449,-0.011744966442952975,-0.003355704697986628,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1213.5,692.0,0.6191275167785235,0.7003895014381589,0.6932885906040266,0.6191275167785235,0.61890031961061,0.6016384305396064,514.0,2543.0,1753.75,0.6191275167785235,0.8640939597315436,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.96_m8,gated_fixed,gated_cost_aware,13,token_budget_r0.96_m8,596,0,1.0,8.941275167785236,5.0,176.25838926174498,1371.1828859060402,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-101.20469798657723,41.64932885906046,1.0904316053893586,0.9312649066769377,1.0540536420827082,0.2857844519099147,0.6710578432438246,0.5886413342854274,0.6191275167785235,0.8640939597315436,0.8137583892617449,-0.011744966442952975,-0.003355704697986628,0.003355704697986517,1523.0,13005.0,6240.0,116.0,1213.5,692.0,0.6191275167785235,0.7003895014381589,0.6932885906040266,0.6191275167785235,0.6190168149494302,0.6016384305396064,514.0,2543.0,1753.75,0.6191275167785235,0.8640939597315436,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.97_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.97_m5,596,0,1.0,8.98993288590604,5.0,176.25838926174498,1380.5167785234898,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-91.87080536912754,41.64932885906046,1.0904316053893586,0.937604197173244,1.0540536420827082,0.2857844519099147,0.671412056517501,0.5886413342854274,0.6191275167785235,0.8640939597315436,0.8137583892617449,-0.011744966442952975,-0.003355704697986628,0.003355704697986517,1523.0,12046.0,6240.0,116.0,1221.0,692.0,0.6191275167785235,0.7003895014381589,0.6932885906040266,0.6191275167785235,0.6191903416841738,0.6016384305396064,514.0,2572.5,1753.75,0.6191275167785235,0.8640939597315436,0.8137583892617449
