dataset,method,model,protocol,task_type,scope,query_split,corpus_scope,corpus_sampling,online_learning_scope,manifold_neighbor_engine,num_queries,num_skipped_no_gt,num_queries_with_gt,num_queries_with_gt_in_corpus,num_queries_gt_missing_from_corpus,num_gt_refs,num_gt_refs_in_corpus,num_gt_refs_missing_from_corpus,gt_query_coverage,gt_ref_coverage,gt_corpus_guardrail,num_corpus_chunks,num_total_corpus_chunks,num_total_queries,max_queries,max_corpus,top_k,metric_ks,num_seeds,seeds,n_clusters_requested,n_effective_arms_mean,context_dim_requested,candidate_arms,alpha,alpha_decay,alpha_min,arm_neighbor_k,arm_decay_sigma,propagation_strength,feedback_k,feedback_tau,feedback_weight,total_feedback_updates_mean,total_update_weight_mean,cross_arm_update_weight_mean,propagated_updates_mean,avg_feedback_reward_mean,avg_local_boost_norm_mean,mrr@10_mean,mrr@10_std,mrr@1_mean,mrr@1_std,mrr@5_mean,mrr@5_std,ndcg@10_mean,ndcg@10_std,ndcg@1_mean,ndcg@1_std,ndcg@5_mean,ndcg@5_std,recall@10_mean,recall@10_std,recall@1_mean,recall@1_std,recall@5_mean,recall@5_std,elapsed_sec,notes
banking77,linucb_manifold_local,sentence-transformers/all-MiniLM-L6-v2,prequential,intent_retrieval_proxy,heldout_test,test,full,first,manifold_local_feedback_propagation,cpu_exact_numpy,3080,0,3080,3080,0,400120,400120,0,1.0,1.0,pass,10003,10003,3080,,,10,"1,5,10",3,13|17|19,77,77.0,64,3,1.0,0.01,0.3,4,0.75,0.25,16,0.75,0.35,36960.0,11454.136695978139,2214.136695978585,27720.0,0.8246753246753246,0.19299642055986732,0.7489610819075101,0.01691557735019061,0.7123376623376624,0.017711924281799796,0.745165945165945,0.017053699609986348,0.6406085556448806,0.016833421664489995,0.7123376623376624,0.017711924281799796,0.6706064051255353,0.018504806198363415,0.8246753246753246,0.01426602342275674,0.7123376623376624,0.017711924281799796,0.7966450216450216,0.015369489589676783,83.534,Intent retrieval proxy/domain routing; do not mix with evidence retrieval conclusions.
cuad,linucb_manifold_local,sentence-transformers/all-MiniLM-L6-v2,prequential,evidence_retrieval,smoke_only,test,gt_anchored_10000,gt_anchored,manifold_local_feedback_propagation,cpu_exact_numpy,79,21,79,79,0,1484,1484,0,1.0,1.0,pass,10000,675400,2550,100,10000,10,"1,5,10",3,13|17|19,32,32.0,64,3,1.0,0.01,0.3,4,0.75,0.25,16,0.75,0.35,1200.0,353.0609838544429,53.06098385444298,900.0,0.023333333333333334,0.009788120418697073,0.01199517781796263,0.0019042277274178801,0.008438818565400843,0.00596714583279787,0.009845288326300985,0.0039780972218652465,0.0041889265571596005,0.0007169835441123164,0.008438818565400843,0.00596714583279787,0.003685698040267018,0.0008590910612904318,0.029535864978902954,0.015787583910438573,0.008438818565400843,0.00596714583279787,0.012658227848101266,0.0,77.314,Sampled query/corpus scope; use only with matching comparison group. CUAD smoke/sample result; not a full-corpus held-out result. Corpus sample is GT-anchored: selected query GT chunks plus sampled distractors.
emanual,linucb_manifold_local,sentence-transformers/all-MiniLM-L6-v2,prequential,evidence_retrieval,heldout_test,test,full,first,manifold_local_feedback_propagation,cpu_exact_numpy,130,2,130,130,0,861,861,0,1.0,1.0,pass,18812,18812,1318,,,10,"1,5,10",3,13|17|19,32,32.0,64,3,1.0,0.01,0.3,4,0.75,0.25,16,0.75,0.35,1584.0,464.5485956688444,68.54859566884629,1188.0,0.09090909090909093,0.018976483695901287,0.01934065934065934,0.009067367018936347,0.0,0.0,0.013461538461538462,0.0036637667092910783,0.01589519108130734,0.00909296994937077,0.0,0.0,0.00914468717357496,0.0022180228035629784,0.09230769230769231,0.05991446895152781,0.0,0.0,0.041025641025641026,0.014504754485877899,47.489,
pubmedqa,linucb_manifold_local,sentence-transformers/all-MiniLM-L6-v2,prequential,evidence_retrieval,full,train,full,first,manifold_local_feedback_propagation,cpu_exact_numpy,1000,0,1000,1000,0,3358,3358,0,1.0,1.0,pass,4348,4348,1000,,,10,"1,5,10",3,13|17|19,32,32.0,64,3,1.0,0.01,0.3,4,0.75,0.25,16,0.75,0.35,12000.0,3547.751699359551,547.7516993594701,9000.0,0.6606666666666667,0.11818583616313243,0.5653517195767196,0.00836509044865725,0.4803333333333333,0.0041096093353126546,0.5643055555555556,0.00841729187263558,0.4388686226388587,0.010406123000204267,0.4803333333333333,0.0041096093353126546,0.42810916902925117,0.011063656187656035,0.6606666666666667,0.012710450643291757,0.4803333333333333,0.0041096093353126546,0.653,0.013638181696985868,64.44,"GT is abstract context section-level, not strict answer-supporting sentence evidence."
