selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
dense_budget_only,calibration,0.98,7,1.0,0.8491620111731844,-1.1173184357541888,10.6267225702544,1.0,0.012987012987012988,0.012987012987012988,-1.1173184357541888,3,10.6267225702544
dense_budget_only,calibration,0.98,8,1.0,0.8491620111731844,-1.1173184357541888,10.584379005153066,1.0,0.012987012987012988,0.012987012987012988,-1.1173184357541888,3,10.584379005153066
dense_budget_only,test,0.75,4,1.0,0.8369304556354916,-3.3573141486810565,30.832735221192742,1.0,0.03856749311294766,0.03856749311294766,-3.3573141486810565,3,30.832735221192742
dense_budget_only,test,0.75,5,1.0,0.8369304556354916,-3.3573141486810565,29.8420983948845,1.0,0.03856749311294766,0.03856749311294766,-3.3573141486810565,3,29.8420983948845
dense_budget_only,test,0.75,6,1.0,0.8369304556354916,-3.3573141486810565,28.00045674018008,1.0,0.03856749311294766,0.03856749311294766,-3.3573141486810565,3,28.00045674018008
dense_budget_only,test,0.75,7,1.0,0.8465227817745803,-2.3980815347721895,24.123548218713285,1.0,0.027548209366391185,0.027548209366391185,-2.3980815347721895,3,24.123548218713285
dense_budget_only,test,0.75,8,1.0,0.8513189448441247,-1.918465227817745,17.885129844708338,1.0,0.02203856749311295,0.02203856749311295,-1.918465227817745,3,17.885129844708338
dense_budget_only,test,0.8,4,1.0,0.841726618705036,-2.877697841726623,26.824513897951196,1.0,0.03305785123966942,0.03305785123966942,-2.877697841726623,3,26.824513897951196
dense_budget_only,test,0.8,5,1.0,0.841726618705036,-2.877697841726623,26.11591413284614,1.0,0.03305785123966942,0.03305785123966942,-2.877697841726623,3,26.11591413284614
dense_budget_only,test,0.8,6,1.0,0.841726618705036,-2.877697841726623,24.98760276654052,1.0,0.03305785123966942,0.03305785123966942,-2.877697841726623,3,24.98760276654052
