calibration_eligible,calibration_hit_delta_pp,calibration_queries,calibration_saving_pct,dataset,fold,hit@10,hit_delta_pp,method,saving_pct,seed,selected_policy,test_queries
True,0.14005602240897047,476,10.49503161698284,lotte_science_search_200k,0,0.8583333333333333,0.8333333333333304,intentroute,11.907086695102521,13,token_budget_r0.90_m8,120
True,0.14005602240897047,476,10.49503161698284,lotte_science_search_200k,0,0.8583333333333333,0.8333333333333304,intentroute,13.946806572326887,17,token_budget_r0.90_m8,120
True,0.14005602240897047,476,10.49503161698284,lotte_science_search_200k,0,0.8583333333333333,0.8333333333333304,intentroute,9.974351667141622,19,token_budget_r0.90_m8,120
False,-0.6302521008403339,476,10.735402808573536,lotte_science_search_200k,0,0.85,0.0,dense,0.0,,dense_top10_fallback,120
False,-0.34940600978337066,477,11.334974241419705,lotte_science_search_200k,1,0.8151260504201681,0.0,intentroute,0.0,13,dense_top10_fallback,119
False,-0.34940600978337066,477,11.334974241419705,lotte_science_search_200k,1,0.8151260504201681,0.0,intentroute,0.0,17,dense_top10_fallback,119
False,-0.34940600978337066,477,11.334974241419705,lotte_science_search_200k,1,0.8151260504201681,0.0,intentroute,0.0,19,dense_top10_fallback,119
False,-0.8385744234800874,477,11.396837994895037,lotte_science_search_200k,1,0.8151260504201681,0.0,dense,0.0,,dense_top10_fallback,119
True,0.6289308176100628,477,17.69945486641225,lotte_science_search_200k,2,0.8487394957983193,-5.042016806722693,intentroute,20.09164610504054,13,token_budget_r0.85_m4,119
True,0.6289308176100628,477,17.69945486641225,lotte_science_search_200k,2,0.8403361344537815,-5.882352941176472,intentroute,17.067828188730548,17,token_budget_r0.85_m4,119
True,0.6289308176100628,477,17.69945486641225,lotte_science_search_200k,2,0.8487394957983193,-5.042016806722693,intentroute,17.84128103127045,19,token_budget_r0.85_m4,119
False,-0.6289308176100628,477,11.775876720591738,lotte_science_search_200k,2,0.8991596638655462,0.0,dense,0.0,,dense_top10_fallback,119
True,0.06988120195667488,477,12.396958238415113,lotte_science_search_200k,3,0.865546218487395,1.6806722689075682,intentroute,13.443162288239641,13,token_budget_r0.85_m8,119
True,0.06988120195667488,477,12.396958238415113,lotte_science_search_200k,3,0.8403361344537815,-0.8403361344537785,intentroute,10.334397250184136,17,token_budget_r0.85_m8,119
True,0.06988120195667488,477,12.396958238415113,lotte_science_search_200k,3,0.8487394957983193,0.0,intentroute,11.394549472133564,19,token_budget_r0.85_m8,119
False,-0.8385744234800874,477,11.523487622826112,lotte_science_search_200k,3,0.8487394957983193,0.0,dense,0.0,,dense_top10_fallback,119
True,0.13976240391334976,477,10.683701979381555,lotte_science_search_200k,4,0.8991596638655462,2.5210084033613467,intentroute,8.622510353440283,13,token_budget_r0.90_m8,119
True,0.13976240391334976,477,10.683701979381555,lotte_science_search_200k,4,0.8739495798319328,0.0,intentroute,13.994820984196664,17,token_budget_r0.90_m8,119
True,0.13976240391334976,477,10.683701979381555,lotte_science_search_200k,4,0.8739495798319328,0.0,intentroute,11.036170466754214,19,token_budget_r0.90_m8,119
False,-0.41928721174003813,477,11.455150504859246,lotte_science_search_200k,4,0.8739495798319328,0.0,dense,0.0,,dense_top10_fallback,119
