evidence_recall@10_mean,evidence_recall@10_std,hit@10_mean,hit@10_std,hit_delta_pp_vs_dense_mean,hit_delta_pp_vs_dense_std,method,mrr@10_mean,mrr@10_std,ndcg@10_mean,ndcg@10_std,seeds
0.716487195240667,0.0,0.8825503355704698,0.0,1.5100671140939603,0.0,learned_full_frozen,0.7105358474485991,0.0,0.6526780372627805,0.0,13
0.6063122526050669,0.0,0.8221476510067114,0.0,-4.530201342281881,0.0,learned_gated_frozen,0.6767064823692339,0.0,0.5750767608945775,0.0,13
0.71013178158081,0.0,0.8741610738255033,0.0,0.6711409395973145,0.0,static_nearest_full,0.7096443219345903,0.0,0.6520294844102152,0.0,13
0.6923968156705086,0.0,0.8657718120805369,0.0,-0.1677852348993314,0.0,static_nearest_gated,0.7103660647704271,0.0,0.6428912882207102,0.0,13
0.718012369454455,0.0,0.8791946308724832,0.0,1.1744966442952975,0.0,cold_no_feedback_full,0.7099499307552999,0.0,0.6533517668520996,0.0,13
0.718012369454455,0.0,0.8791946308724832,0.0,1.1744966442952975,0.0,cold_no_feedback_gated,0.7099499307552999,0.0,0.6533517668520996,0.0,13
0.7025930894139937,0.0,0.8674496644295302,0.0,0.0,0.0,dense,0.7080929743261957,0.0,0.6486573605022944,0.0,
