run_id,source_label,method,seed,policy,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
gated_fixed:gated_cost_aware:seed13:token_budget_r0.80_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.80_m5,596,0,1.0,7.859060402684563,5.0,176.25838926174498,1151.768456375839,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-320.61912751677846,41.64932885906046,1.0904316053893586,0.7822454284291482,1.0540536420827082,0.2857844519099147,0.6449302124210999,0.5886413342854274,0.6191275167785235,0.8506711409395973,0.8137583892617449,-0.011744966442952975,-0.016778523489932917,0.003355704697986517,1523.0,8120.0,6240.0,116.0,1035.5,692.0,0.6191275167785235,0.6987915468200702,0.6932885906040266,0.6191275167785235,0.6062896736026328,0.6016384305396064,514.0,2148.5,1753.75,0.6191275167785235,0.8506711409395973,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.80_m6,gated_fixed,gated_cost_aware,13,token_budget_r0.80_m6,596,0,1.0,7.795302013422819,5.0,176.25838926174498,1163.8389261744967,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-308.5486577181207,41.64932885906046,1.0904316053893586,0.790443317307528,1.0540536420827082,0.2857844519099147,0.6430845748372074,0.5886413342854274,0.6191275167785235,0.8506711409395973,0.8137583892617449,-0.011744966442952975,-0.016778523489932917,0.003355704697986517,1523.0,8120.0,6240.0,116.0,1043.5,692.0,0.6191275167785235,0.6987915468200702,0.6932885906040266,0.6191275167785235,0.6053744562143112,0.6016384305396064,514.0,2193.25,1753.75,0.6191275167785235,0.8506711409395973,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.75_m7,gated_fixed,gated_cost_aware,13,token_budget_r0.75_m7,596,0,1.0,7.543624161073826,5.0,176.25838926174498,1172.1711409395973,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-300.2164429530201,41.64932885906046,1.0904316053893586,0.7961022992605491,1.0540536420827082,0.2857844519099147,0.6464481482511162,0.5886413342854274,0.6191275167785235,0.8489932885906041,0.8137583892617449,-0.011744966442952975,-0.01845637583892612,0.003355704697986517,1523.0,11973.0,6240.0,116.0,1050.0,692.0,0.6191275167785235,0.6986417385746245,0.6932885906040266,0.6191275167785235,0.6067929120306351,0.6016384305396064,514.0,2283.0,1753.75,0.6191275167785235,0.8489932885906041,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.80_m7,gated_fixed,gated_cost_aware,13,token_budget_r0.80_m7,596,0,1.0,7.802013422818792,5.0,176.25838926174498,1201.0302013422818,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-271.3573825503356,41.64932885906046,1.0904316053893586,0.81570247839707,1.0540536420827082,0.2857844519099147,0.6501055274118511,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,11973.0,6240.0,116.0,1062.0,692.0,0.6191275167785235,0.6992709332054969,0.6932885906040266,0.6191275167785235,0.6086281266250818,0.6016384305396064,514.0,2335.5,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.85_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.85_m5,596,0,1.0,8.226510067114093,5.0,176.25838926174498,1219.9496644295302,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-252.43791946308716,41.64932885906046,1.0904316053893586,0.8285519911844776,1.0540536420827082,0.2857844519099147,0.6554419006159058,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,8120.0,6240.0,116.0,1098.5,692.0,0.6191275167785235,0.6992476297006498,0.6932885906040266,0.6191275167785235,0.6110153323762114,0.6016384305396064,514.0,2294.25,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.85_m6,gated_fixed,gated_cost_aware,13,token_budget_r0.85_m6,596,0,1.0,8.204697986577182,5.0,176.25838926174498,1222.2030201342282,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-250.18456375838923,41.64932885906046,1.0904316053893586,0.8300824005205443,1.0540536420827082,0.2857844519099147,0.6548826164995747,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,8120.0,6240.0,116.0,1099.0,692.0,0.6191275167785235,0.6992476297006498,0.6932885906040266,0.6191275167785235,0.6107642651506373,0.6016384305396064,514.0,2294.25,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.85_m7,gated_fixed,gated_cost_aware,13,token_budget_r0.85_m7,596,0,1.0,8.171140939597315,5.0,176.25838926174498,1240.7617449664428,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-231.62583892617454,41.64932885906046,1.0904316053893586,0.8426869110687453,1.0540536420827082,0.2857844519099147,0.655959177894928,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,11973.0,6240.0,116.0,1114.5,692.0,0.6191275167785235,0.6992476297006498,0.6932885906040266,0.6191275167785235,0.6114359087105974,0.6016384305396064,514.0,2376.0,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.75_m8,gated_fixed,gated_cost_aware,13,token_budget_r0.75_m8,596,0,1.0,8.100671140939598,5.0,176.25838926174498,1272.0822147651006,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-200.30536912751677,41.64932885906046,1.0904316053893586,0.8639588031583637,1.0540536420827082,0.2857844519099147,0.6608514309625166,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,13005.0,6240.0,116.0,1125.0,692.0,0.6191275167785235,0.6992709332054969,0.6932885906040266,0.6191275167785235,0.6141665149943796,0.6016384305396064,514.0,2446.0,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.80_m8,gated_fixed,gated_cost_aware,13,token_budget_r0.80_m8,596,0,1.0,8.156040268456376,5.0,176.25838926174498,1278.1224832214766,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-194.26510067114077,41.64932885906046,1.0904316053893586,0.8680611662334496,1.0540536420827082,0.2857844519099147,0.66109112415523,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,13005.0,6240.0,116.0,1139.5,692.0,0.6191275167785235,0.6992709332054969,0.6932885906040266,0.6191275167785235,0.6143053506005965,0.6016384305396064,514.0,2446.0,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.90_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.90_m5,596,0,1.0,8.600671140939598,5.0,176.25838926174498,1284.501677852349,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-187.8859060402683,41.64932885906046,1.0904316053893586,0.8723937174588596,1.0540536420827082,0.2857844519099147,0.6606050931923126,0.5886413342854274,0.6191275167785235,0.8540268456375839,0.8137583892617449,-0.011744966442952975,-0.01342281879194629,0.003355704697986517,1523.0,8120.0,6240.0,116.0,1151.5,692.0,0.6191275167785235,0.6992243261958027,0.6932885906040266,0.6191275167785235,0.6141194389156157,0.6016384305396064,514.0,2443.0,1753.75,0.6191275167785235,0.8540268456375839,0.8137583892617449
