run_id,source_label,method,seed,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
dense,dense,dense,,596,0,1.0,10.0,5.0,169.86073825503357,1514.506711409396,798.239932885906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.29835757043940897,0.716268251872713,0.6240822426499931,0.6459731543624161,0.8808724832214765,0.8305369127516778,0.0,0.0,0.0,2133.0,9641.0,6351.0,116.0,1342.5,680.5,0.6459731543624161,0.722038457441142,0.7152404921700223,0.6459731543624161,0.6615572587135815,0.6395537551474073,471.0,2927.25,1693.0,0.6459731543624161,0.8808724832214765,0.8305369127516778
task29c:gated_cost_aware:seed13,task29c,gated_cost_aware,13,596,0,1.0,9.114093959731544,5.0,183.16946308724832,1508.6744966442952,860.5402684563759,0.0,0.0,0.0,13.30872483221475,-5.832214765100844,62.30033557046988,1.0783508005966198,0.9961490994254668,1.0780471296959966,0.28590950396449694,0.6783694018991114,0.6086866157191315,0.6258389261744967,0.8791946308724832,0.8322147651006712,-0.020134228187919434,-0.001677852348993314,0.001677852348993314,5295.0,8926.0,7794.0,120.5,1322.5,740.0,0.6258389261744967,0.7068658783423881,0.7003355704697984,0.6258389261744967,0.6266206810418198,0.6159001497636151,466.25,3085.75,1778.25,0.6258389261744967,0.8791946308724832,0.8322147651006712
task29c:gated_cost_aware:seed17,task29c,gated_cost_aware,17,596,0,1.0,8.889261744966444,5.0,184.5738255033557,1430.778523489933,848.6476510067114,0.0,0.0,0.0,14.713087248322125,-83.72818791946315,50.407718120805384,1.0866185287987593,0.9447158686794158,1.0631485798243199,0.28987542758226625,0.6825972024356374,0.6118209371210706,0.62751677852349,0.8942953020134228,0.8422818791946308,-0.01845637583892612,0.01342281879194629,0.011744966442952975,5295.0,8757.0,7794.0,119.5,1256.5,728.0,0.62751677852349,0.7158530414402897,0.7082494407158836,0.62751677852349,0.6333571112630886,0.6211992063241107,480.25,2855.25,1762.5,0.62751677852349,0.8942953020134228,0.8422818791946308
task29c:gated_cost_aware:seed19,task29c,gated_cost_aware,19,596,0,1.0,8.993288590604028,5.0,186.04697986577182,1451.6744966442952,864.6392617449665,0.0,0.0,0.0,16.18624161073825,-62.832214765100844,66.39932885906046,1.0952912472712546,0.9585130826481255,1.0831821688236074,0.28588353720195303,0.675602035037785,0.6024778962134322,0.6241610738255033,0.8825503355704698,0.8271812080536913,-0.021812080536912748,0.001677852348993314,-0.003355704697986517,5295.0,9447.0,7794.0,122.0,1258.5,748.0,0.6241610738255033,0.7125665814424205,0.7046140939597315,0.6241610738255033,0.6274064447929143,0.6161996930243672,502.0,2891.25,1947.5,0.6241610738255033,0.8825503355704698,0.8271812080536913
