avg_confidence,avg_source_candidate_cost,dataset,dense_query_rate,evidence_recall@10,fold,history_epochs,history_feedback_updates,history_queries,hit@10,method,mrr@10,ndcg@10,seed,selected_cluster_hit_rate,test_feedback_updates,test_queries
0.0,300.0,lotte_science_search_100k,1.0,0.7184440442843807,3,0,0,477,0.8907563025210085,cold_no_feedback_gated,0.7570728291316526,0.6690838244456189,13,0.16806722689075632,0,119
0.6385712560816944,300.0,lotte_science_search_100k,1.0,0.7234627184207019,3,8,45792,477,0.8907563025210085,learned_full_frozen,0.7569561157796453,0.6717698616104775,17,0.7478991596638656,0,119
0.6271848330220243,144.2016806722689,lotte_science_search_100k,0.5378151260504201,0.6473822862478325,3,8,45792,477,0.865546218487395,learned_gated_frozen,0.7128384687208216,0.6049061835501105,17,0.7394957983193278,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7120848339335736,3,0,0,477,0.8907563025210085,static_nearest_full,0.7569561157796453,0.6657043574245866,17,0.865546218487395,0,119
0.42255539390720237,200.50420168067228,lotte_science_search_100k,0.9327731092436975,0.6880985727624385,3,0,0,477,0.8823529411764706,static_nearest_gated,0.7503034547152195,0.648008453875576,17,0.865546218487395,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7232292917166868,3,0,0,477,0.8823529411764706,cold_no_feedback_full,0.7560224089635854,0.6718067506400361,17,0.15966386554621848,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7232292917166868,3,0,0,477,0.8823529411764706,cold_no_feedback_gated,0.7560224089635854,0.6718067506400361,17,0.15966386554621848,0,119
0.6195221435865499,300.0,lotte_science_search_100k,1.0,0.7125950380152061,3,8,45792,477,0.8991596638655462,learned_full_frozen,0.7577964519140991,0.6657223861301602,19,0.7394957983193278,0,119
0.634557209230828,141.51260504201682,lotte_science_search_100k,0.5378151260504201,0.5978191276510605,3,8,45792,477,0.8151260504201681,learned_gated_frozen,0.6894357743097241,0.5712140633456118,19,0.773109243697479,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7181172468987596,3,0,0,477,0.8907563025210085,static_nearest_full,0.7569561157796453,0.6683827727101951,19,0.8571428571428571,0,119
0.4133816305078378,208.57142857142858,lotte_science_search_100k,0.9327731092436975,0.6954148325997067,3,0,0,477,0.8739495798319328,static_nearest_gated,0.750560224089636,0.6550692880263888,19,0.8571428571428571,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7148959583833535,3,0,0,477,0.8907563025210085,cold_no_feedback_full,0.7570728291316526,0.6679770097097417,19,0.15126050420168066,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7148959583833535,3,0,0,477,0.8907563025210085,cold_no_feedback_gated,0.7570728291316526,0.6679770097097417,19,0.15126050420168066,0,119
0.6236611044031372,300.0,lotte_science_search_100k,1.0,0.7505062631113051,4,8,45792,477,0.907563025210084,learned_full_frozen,0.7078964919301055,0.6596628847203608,13,0.7563025210084033,0,119
0.6275796020654437,147.56302521008402,lotte_science_search_100k,0.5714285714285714,0.6615903937332508,4,8,45792,477,0.8487394957983193,learned_gated_frozen,0.6761271175136722,0.5989359186239152,13,0.7815126050420168,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7609574132683374,4,0,0,477,0.9243697478991597,static_nearest_full,0.709343737494998,0.6617839082611395,13,0.8823529411764706,0,119
0.43469133234324575,183.3613445378151,lotte_science_search_100k,0.9495798319327731,0.7431236130815964,4,0,0,477,0.9159663865546218,static_nearest_gated,0.7046685340802986,0.6537451327285096,13,0.8823529411764706,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.746818121187869,4,0,0,477,0.907563025210084,cold_no_feedback_full,0.7077464319060959,0.6569343669827327,13,0.14285714285714285,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.746818121187869,4,0,0,477,0.907563025210084,cold_no_feedback_gated,0.7077464319060959,0.6569343669827327,13,0.14285714285714285,0,119
0.5838639775617854,300.0,lotte_science_search_100k,1.0,0.7467544593595014,4,8,45792,477,0.907563025210084,learned_full_frozen,0.7081565959717221,0.6565908995163664,17,0.6974789915966386,0,119
0.5747629144490267,147.2268907563025,lotte_science_search_100k,0.6890756302521008,0.644449294869463,4,8,45792,477,0.865546218487395,learned_gated_frozen,0.6886888088568762,0.5984078053674057,17,0.7563025210084033,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.751329622758194,4,0,0,477,0.9159663865546218,static_nearest_full,0.7092070161397893,0.6585884076065313,17,0.8319327731092437,0,119
0.41942969064752594,197.81512605042016,lotte_science_search_100k,0.9327731092436975,0.7165284295536396,4,0,0,477,0.8991596638655462,static_nearest_gated,0.7126283846872081,0.640559902203751,17,0.8319327731092437,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7547609953072137,4,0,0,477,0.9159663865546218,cold_no_feedback_full,0.7087968520741631,0.6592176064598724,17,0.20168067226890757,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7547609953072137,4,0,0,477,0.9159663865546218,cold_no_feedback_gated,0.7087968520741631,0.6592176064598724,17,0.20168067226890757,0,119
0.5827034884721293,300.0,lotte_science_search_100k,1.0,0.7222686044114615,4,8,45792,477,0.8907563025210085,learned_full_frozen,0.7054555155395491,0.6464233797800314,19,0.6050420168067226,0,119
0.5928791186394811,152.2689075630252,lotte_science_search_100k,0.6050420168067226,0.6113405968447987,4,8,45792,477,0.8235294117647058,learned_gated_frozen,0.6632786447912499,0.5704337456254749,19,0.680672268907563,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7420398462415269,4,0,0,477,0.907563025210084,static_nearest_full,0.707639722555689,0.6552903554327475,19,0.8319327731092437,0,119
0.3972426163298743,206.05042016806723,lotte_science_search_100k,0.9411764705882353,0.715145452120242,4,0,0,477,0.8907563025210085,static_nearest_gated,0.7073829531812725,0.6388775227111086,19,0.8319327731092437,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7363775813355645,4,0,0,477,0.8991596638655462,cold_no_feedback_full,0.7064292383620117,0.6531455195963313,19,0.17647058823529413,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7363775813355645,4,0,0,477,0.8991596638655462,cold_no_feedback_gated,0.7064292383620117,0.6531455195963313,19,0.17647058823529413,0,119
