selector,split,seed,budget_ratio,min_keep,target_coverage,score_threshold,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_hit@10,dense_selective_risk,dense_tokens,final_tokens,hit_delta_vs_source_pp,num_queries,selected_dense_hit_queries,selected_source_hit_queries,source_hit@10,source_tokens,token_saving_vs_source_pct
learned_confidence,calibration,13,0.8,5,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.5345761673780767,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1454.9944134078212,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.9255329061883772
learned_confidence,test,13,0.8,5,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-3.815248597155163,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1526.2086330935251,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.7666842872377195
learned_confidence,calibration,13,0.8,6,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.5171850602828774,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1455.2513966480446,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.9083874719057157
learned_confidence,test,13,0.8,6,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-3.8932206707555705,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1527.3549160671462,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.6936556777452214
learned_confidence,calibration,13,0.8,7,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.1980960518406358,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1459.9664804469273,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.5938060255019657
learned_confidence,test,13,0.8,7,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.256981599895604,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1532.7026378896883,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.3529573531254067
learned_confidence,calibration,13,0.8,8,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.46313274329592424,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1470.826815642458,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.8692250636430985
learned_confidence,test,13,0.8,8,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-4.820240114837548,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1540.9832134292567,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.8254096782768792
learned_confidence,calibration,13,0.85,4,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.1508376086471594,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1460.6648044692738,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.547215171472972
learned_confidence,test,13,0.85,4,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.45060681195355,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1535.549160671463,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.17160806553629
learned_confidence,calibration,13,0.85,5,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.1508376086471594,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1460.6648044692738,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.547215171472972
learned_confidence,test,13,0.85,5,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.45060681195355,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1535.549160671463,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.17160806553629
learned_confidence,calibration,13,0.85,6,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.1508376086471594,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1460.6648044692738,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.547215171472972
learned_confidence,test,13,0.85,6,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.45060681195355,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1535.549160671463,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.17160806553629
learned_confidence,calibration,13,0.85,7,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,1.05632072226024,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1462.0614525139665,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.454033463414984
learned_confidence,test,13,0.85,7,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.552231502022708,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1537.0431654676258,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,2.0764264259676257
learned_confidence,calibration,13,0.85,8,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.3689939244545526,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1472.217877094972,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.7764160824173536
learned_confidence,test,13,0.85,8,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-4.912566879812075,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1542.3405275779376,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.738936471220931
learned_confidence,calibration,13,0.88,4,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.758025428823117,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1466.4692737430169,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.1599519927839927
learned_confidence,test,13,0.88,4,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.790715124624834,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1540.549160671463,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,1.853062770992664
learned_confidence,calibration,13,0.88,5,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.758025428823117,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1466.4692737430169,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.1599519927839927
learned_confidence,test,13,0.88,5,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.790715124624834,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1540.549160671463,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,1.853062770992664
learned_confidence,calibration,13,0.88,6,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.758025428823117,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1466.4692737430169,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.1599519927839927
learned_confidence,test,13,0.88,6,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.790715124624834,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1540.549160671463,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,1.853062770992664
learned_confidence,calibration,13,0.88,7,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.7406343217279177,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1466.7262569832403,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.142806558501331
learned_confidence,test,13,0.88,7,0.1,0.9596842580647891,0.8729016786570744,0.23980815347721673,-4.820729479316199,0.11270983213429256,0.045454545454545456,0.8705035971223022,0.06666666666666667,1470.1199040767385,1540.990407673861,-0.47961630695443347,417,45,44,0.8776978417266187,1569.6354916067146,1.8249513397235795
learned_confidence,calibration,13,0.88,8,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.2192791764176638,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1474.4301675977654,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.6288162568535047
learned_confidence,test,13,0.88,8,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-5.050893905781018,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1544.3741007194244,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.6093794401547346
learned_confidence,calibration,13,0.9,4,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.662752407345113,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1467.877094972067,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.0660248310615636
learned_confidence,test,13,0.9,4,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-4.992985775805825,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1543.5227817745804,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.6636161689619233
learned_confidence,calibration,13,0.9,5,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.662752407345113,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1467.877094972067,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.0660248310615636
learned_confidence,test,13,0.9,5,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-4.992985775805825,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1543.5227817745804,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.6636161689619233
learned_confidence,calibration,13,0.9,6,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.662752407345113,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1467.877094972067,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.0660248310615636
learned_confidence,test,13,0.9,6,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-4.992985775805825,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1543.5227817745804,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.6636161689619233
