avg_confidence,avg_source_candidate_cost,dataset,dense_query_rate,evidence_recall@10,fold,history_epochs,history_feedback_updates,history_queries,hit@10,method,mrr@10,ndcg@10,seed,selected_cluster_hit_rate,test_feedback_updates,test_queries
0.0,300.0,lotte_technology_search_100k,1.0,0.700683721764568,2,0,0,477,0.8487394957983193,static_nearest_full,0.6929571828731491,0.646140809627288,13,0.8235294117647058,0,119
0.4116988304783316,196.9747899159664,lotte_technology_search_100k,0.957983193277311,0.6784148142015426,2,0,0,477,0.8487394957983193,static_nearest_gated,0.691826730692277,0.6367089149572094,13,0.8235294117647058,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7007640987429454,2,0,0,477,0.8487394957983193,cold_no_feedback_full,0.6928071228491396,0.6447476165799649,13,0.15126050420168066,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7007640987429454,2,0,0,477,0.8487394957983193,cold_no_feedback_gated,0.6928071228491396,0.6447476165799649,13,0.15126050420168066,0,119
0.4623971632036749,300.0,lotte_technology_search_100k,1.0,0.7466810966810966,3,1,5724,477,0.907563025210084,learned_full_frozen,0.7289215686274512,0.6764161893445304,13,0.42857142857142855,0,119
0.48344274562792466,183.0252100840336,lotte_technology_search_100k,0.7310924369747899,0.6128160355051112,3,1,5724,477,0.8487394957983193,learned_gated_frozen,0.6850373482726425,0.5802538372304078,13,0.4369747899159664,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7445402403385597,3,0,0,477,0.9159663865546218,static_nearest_full,0.7299719887955184,0.6748584540527074,13,0.907563025210084,0,119
0.41930762384118153,194.45378151260505,lotte_technology_search_100k,0.9663865546218487,0.7348030121139363,3,0,0,477,0.9159663865546218,static_nearest_gated,0.7361111111111113,0.6686795757043855,13,0.907563025210084,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7308747741520848,3,0,0,477,0.907563025210084,cold_no_feedback_full,0.7279044951313861,0.6691443659963341,13,0.18487394957983194,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7308747741520848,3,0,0,477,0.907563025210084,cold_no_feedback_gated,0.7279044951313861,0.6691443659963341,13,0.18487394957983194,0,119
0.4560128652566875,300.0,lotte_technology_search_100k,1.0,0.6957166199813258,4,1,5724,477,0.865546218487395,learned_full_frozen,0.7149959983993599,0.6444268592275897,13,0.5378151260504201,0,119
0.4694836558053673,191.9327731092437,lotte_technology_search_100k,0.8403361344537815,0.6096888755502202,4,1,5724,477,0.8151260504201681,learned_gated_frozen,0.6843337334933973,0.5814912534421328,13,0.5126050420168067,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.6914098972922502,4,0,0,477,0.8487394957983193,static_nearest_full,0.7132786447912499,0.6444478143312531,13,0.8907563025210085,0,119
0.4175292307338795,195.63025210084032,lotte_technology_search_100k,0.957983193277311,0.6836968120581567,4,0,0,477,0.8571428571428571,static_nearest_gated,0.7169801253834869,0.6350736741771893,13,0.8907563025210085,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7059873949579832,4,0,0,477,0.8571428571428571,cold_no_feedback_full,0.7138188608776844,0.6486266550058535,13,0.14285714285714285,0,119
0.0,300.0,lotte_technology_search_100k,1.0,0.7059873949579832,4,0,0,477,0.8571428571428571,cold_no_feedback_gated,0.7138188608776844,0.6486266550058535,13,0.14285714285714285,0,119
