scale,method_label,method_run_id,seed,num_queries,method_hit@10,baseline_hit@10,hit_delta_mean,hit_delta_ci_low,hit_delta_ci_high,noninferior_by_ci,token_ratio,token_saving_percent,token_saving_ci_low,token_saving_ci_high,token_saving_wilcoxon_p_greater,method_only_hits,baseline_only_hits,mcnemar_p_two_sided,baseline_run_id,baseline_tokens_mean,evidence_recall_delta_ci_high,evidence_recall_delta_ci_low,evidence_recall_delta_mean,hit_losses,hit_ties,hit_wins,method_tokens_mean,mrr_delta_mean,ndcg_delta_mean,noninferior_margin,token_delta_ci_high,token_delta_ci_low,token_delta_mean,token_down_hit_better,token_down_hit_same,token_down_hit_worse,token_down_nonworse_rate,token_saving_mean
400k,task29_C,task29_C:gated_cost_aware:seed13,13,596,0.7802013422818792,0.7718120805369127,0.008389261744966443,-0.013422818791946308,0.030201342281879196,False,0.9452510045843003,5.474899541569966,46.74177852348994,113.69156879194631,7.345278290663218e-08,25,20,0.5514843298025198,dense,1482.2986577181207,-0.002511379634694562,-0.03726321885833573,-0.01999201314897913,20,551,25,1401.1442953020135,-0.022800814956855226,-0.02710588728050117,0.01,-49.38162751677853,-113.18464765100671,-81.15436241610739,7,326,12,0.5587248322147651,81.15436241610739
400k,task29_C,task29_C:gated_cost_aware:seed17,17,596,0.7869127516778524,0.7718120805369127,0.015100671140939598,-0.008389261744966443,0.040268456375838924,True,0.9266195030844984,7.338049691550164,72.36040268456375,145.18829697986575,8.55689010407992e-12,32,23,0.2806097176983541,dense,1482.2986577181207,0.014880839046396772,-0.02389630207503674,-0.004991879986094291,23,541,32,1373.5268456375838,0.0022717588153829764,-0.006376926933364897,0.01,-70.43166946308726,-143.0484899328859,-108.77181208053692,9,337,17,0.5805369127516778,108.77181208053692
400k,task29_C,task29_C:gated_cost_aware:seed19,19,596,0.7785234899328859,0.7718120805369127,0.006711409395973154,-0.016778523489932886,0.030201342281879196,False,0.9684996321240591,3.1500367875940904,9.599748322147665,84.4559144295302,0.0028613491094387623,26,22,0.6654658120766188,dense,1482.2986577181207,0.008524152720880897,-0.028564621688627258,-0.009579553218901748,22,548,26,1435.6057046979865,-0.0026339618621497815,-0.011259897422843088,0.01,-11.55968959731544,-82.45834731543624,-46.692953020134226,8,294,15,0.5067114093959731,46.692953020134226
400k,task37,task37:gated_fixed:gated_cost_aware:seed13:token_budget_r0.95_m5,13,596,0.7768456375838926,0.7718120805369127,0.0050335570469798654,-0.015142617449664357,0.026845637583892617,False,0.9091901069670045,9.080989303299546,103.17231543624162,165.63959731543622,3.386741670032721e-24,23,20,0.7607916425613439,dense,1482.2986577181207,-0.0012535090924786873,-0.0378906820586264,-0.01917053590422024,20,553,23,1347.6912751677853,-0.02318965058059018,-0.025994513819430347,0.01,-104.31233221476512,-164.75432046979864,-134.60738255033556,6,405,16,0.6895973154362416,134.60738255033556
400k,task37,task37:gated_fixed:gated_cost_aware:seed17:token_budget_r0.95_m5,17,596,0.7869127516778524,0.7718120805369127,0.015100671140939598,-0.008431208053691202,0.040268456375838924,True,0.8935910351463014,10.640896485369854,126.06069630872484,190.55826342281875,4.631360333193332e-25,30,21,0.2624375357110438,dense,1482.2986577181207,0.019114048124983084,-0.020140514055279873,-0.0008074951418506159,21,545,30,1324.5687919463087,0.0022371364653243847,-0.0043867866608857725,0.01,-124.98083053691276,-191.16149328859058,-157.7298657718121,9,397,14,0.6812080536912751,157.7298657718121
400k,task37,task37:gated_fixed:gated_cost_aware:seed19:token_budget_r0.95_m5,19,596,0.7734899328859061,0.7718120805369127,0.0016778523489932886,-0.020134228187919462,0.02348993288590604,False,0.9139543833833268,8.60456166166732,95.50830536912751,161.1520553691275,7.203541955333492e-17,23,22,1.0,dense,1482.2986577181207,0.007265336758708502,-0.028004809434310704,-0.01045535799860609,22,551,23,1354.753355704698,-0.0031719399169063594,-0.010909341108863485,0.01,-94.92764261744968,-160.04152684563758,-127.54530201342281,10,376,13,0.6476510067114094,127.54530201342281
