evidence_recall@10_mean,evidence_recall@10_std,hit@10_mean,hit@10_std,hit_delta_pp_vs_dense_mean,hit_delta_pp_vs_dense_std,method,mrr@10_mean,mrr@10_std,ndcg@10_mean,ndcg@10_std,seeds
0.7409893719876943,0.0017306179905626441,0.9004474272930649,0.002851800622814749,0.7829977628635317,0.2851800622814749,learned_full_frozen,0.7368548258229465,0.00045255042827552054,0.6715618786602205,0.0006985395782037897,13|17|19
0.638018548379287,0.01862481422683959,0.8366890380313199,0.01958293221477804,-5.592841163310969,1.9582932214778042,learned_gated_frozen,0.6924998224494867,0.009834819457550131,0.5967053700107201,0.013608504622704744,13|17|19
0.7454981058588444,0.002168927078158165,0.9060402684563759,0.0023728415476059,1.342281879194629,0.23728415476059,static_nearest_full,0.7375579258549055,0.000424977756167331,0.6730630310044945,0.0008703212319478784,13|17|19
0.7235634347630995,0.0035435454542013293,0.8920581655480985,0.0007909471825353,-0.055928411633110464,0.07909471825353,static_nearest_gated,0.7358288057952487,0.0028254550882861698,0.661719899906245,0.002362410798548056,13|17|19
0.7460036607687617,0.003336929580266794,0.9043624161073825,0.0027399214125091893,1.1744966442952975,0.2739921412509189,cold_no_feedback_full,0.7374826888249705,0.0004566691009216948,0.673460217982212,0.0011352891376090973,13|17|19
0.7460036607687617,0.003336929580266794,0.9043624161073825,0.0027399214125091893,1.1744966442952975,0.2739921412509189,cold_no_feedback_gated,0.7374826888249705,0.0004566691009216948,0.673460217982212,0.0011352891376090973,13|17|19
0.7327520773410038,0.0,0.8926174496644296,0.0,0.0,0.0,dense,0.7354373069138169,0.0,0.6683435922729178,0.0,
