evidence_recall@10_mean,evidence_recall@10_std,hit@10_mean,hit@10_std,hit_delta_pp_vs_dense_mean,hit_delta_pp_vs_dense_std,method,mrr@10_mean,mrr@10_std,ndcg@10_mean,ndcg@10_std,seeds
0.7174439309115891,0.0046557557246099624,0.8791946308724832,0.006277948635526743,1.1744966442953013,0.6277948635526743,learned_full_frozen,0.7100580146301622,0.0008470688361387315,0.6536742631458763,0.0014555676198807598,13|17|19
0.6207252818099556,0.01203427756847589,0.8266219239373602,0.010641106034921922,-4.082774049217001,1.0641106034921923,learned_gated_frozen,0.6796895529278079,0.0033647108018385508,0.5853268373833419,0.005613158556461494,13|17|19
0.7114546668317501,0.0013026786204595518,0.8763982102908278,0.0015818943650706,0.8948545861297563,0.15818943650706,static_nearest_full,0.7098036735201163,0.00012039320823952794,0.6519961538799386,0.0007081088686170588,13|17|19
0.6908283513438573,0.0025042313053639416,0.8674496644295302,0.0013699607062545947,0.0,0.13699607062545946,static_nearest_gated,0.7089081531195625,0.001078279876292492,0.6407850762084414,0.0017218775389758003,13|17|19
0.7185633538496016,0.0032697268979277327,0.8803131991051454,0.004185299090351188,1.2863534675615222,0.41852990903511883,cold_no_feedback_full,0.7101558893505202,0.0004365408716619506,0.6535191000345143,0.0010006108167738823,13|17|19
0.7185633538496016,0.0032697268979277327,0.8803131991051454,0.004185299090351188,1.2863534675615222,0.41852990903511883,cold_no_feedback_gated,0.7101558893505202,0.0004365408716619506,0.6535191000345143,0.0010006108167738823,13|17|19
0.7025930894139937,0.0,0.8674496644295302,0.0,0.0,0.0,dense,0.7080929743261957,0.0,0.6486573605022944,0.0,
