setting,route_mode,num_queries,num_seeds,seeds,selected_policy,calibration_eligible,calibration_hit_delta_pp,calibration_token_saving_pct,test_baseline_hit@10,test_method_hit@10_mean,method_hit@10,test_hit_delta_pp_mean,test_hit_delta_pp_min,test_hit_delta_pp_max,test_token_saving_pct_mean,test_token_saving_pct_min,test_token_saving_pct_max,noninferior_seeds,full_top10_hit@10_mean,full_top10_evidence_recall@10_mean,last_route_true_reward_mean,selected_cluster_hit_rate_mean,dense_query_rate_mean,avg_source_candidate_cost_mean
static_nearest,static_nearest_ensemble,417,3,13|17|19,token_budget_r0.98_m4,0,-1.6759776536312814,6.591740633924163,0.8705035971223022,0.8848920863309353,0.8848920863309353,1.4388489208633095,1.1990407673860912,1.6786570743405276,5.03186038340242,4.310528800450097,5.601488686114853,3,0.8763982102908278,0.7114546668317502,0.8562639821029082,0.8870246085011185,1.0,300.0
uniform_random,uniform_random_ensemble,417,3,13|17|19,token_budget_r0.88_m8,0,-0.7448789571694554,11.630522770590176,0.8705035971223022,0.8808952837729817,0.8808952837729817,1.0391686650679455,0.2398081534772182,1.6786570743405276,11.923554480608923,11.624135857158569,12.400005173539919,2,0.884228187919463,0.721289820781403,0.14988814317673377,0.15771812080536912,1.0,300.0
