selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
geometry_similarity,calibration,0.75,6,0.3,0.8584729981378026,-0.18621973929235924,5.550913726246339,0.3016759776536313,0.06183932346723044,0.05580449990546417,-1.4897579143389146,3,7.520084820256723
geometry_similarity,calibration,0.75,6,0.4,0.8566108007448789,-0.37243947858472587,8.566254447019517,0.4022346368715084,0.0502104139187237,0.04094667179966635,-1.6759776536312814,3,10.472146822228934
geometry_similarity,calibration,0.75,6,0.5,0.8547486033519553,-0.5586592178770888,11.32501332688098,0.5027932960893855,0.04475600329962262,0.042143692233031126,-1.8621973929236442,3,13.172453712518665
geometry_similarity,calibration,0.75,6,0.6,0.8547486033519553,-0.5586592178770888,15.295856757768348,0.6033519553072626,0.03671771966837917,0.03432173686635022,-1.8621973929236442,3,17.05578879333245
geometry_similarity,calibration,0.75,6,0.7,0.851024208566108,-0.9310986964618184,18.090153986911307,0.7039106145251397,0.03715453428220298,0.03828016643550624,-2.234636871508374,3,19.793160172606548
geometry_similarity,calibration,0.75,6,0.8,0.8472998137802608,-1.3035381750465518,21.21790679122733,0.8044692737430168,0.037635807325815195,0.04658357042857788,-2.607076350093107,3,22.856489374025806
geometry_similarity,calibration,0.75,6,0.9,0.845437616387337,-1.4897579143389184,24.330410871206258,0.9050279329608939,0.03580114631698896,0.0460186595249348,-2.793296089385474,3,25.90365918232878
geometry_similarity,calibration,0.75,6,1.0,0.8417132216014898,-1.8621973929236442,27.036240294691055,1.0,0.036243127007458215,0.045454545454545456,-3.1657355679701995,3,28.554569267010013
geometry_similarity,calibration,0.75,7,0.1,0.8659217877094972,0.5586592178770963,-0.22394200947940904,0.1005586592178771,0.09731379731379732,0.10073260073260074,-0.7448789571694592,3,1.8655075032190622
geometry_similarity,calibration,0.75,7,0.2,0.8640595903165735,0.3724394785847333,1.9378482159622716,0.2011173184357542,0.05974064249926319,0.07417582417582418,-0.9310986964618221,3,3.9845599675898957
geometry_similarity,calibration,0.75,7,0.3,0.8603351955307262,3.700743415417189e-15,4.56264516218469,0.3016759776536313,0.05408738548273432,0.048052561920968045,-1.3035381750465518,3,6.553484312245735
geometry_similarity,calibration,0.75,7,0.4,0.8584729981378026,-0.18621973929236293,7.216553309414271,0.4022346368715084,0.04446328748194209,0.03509871858329208,-1.4897579143389184,3,9.15200806676481
geometry_similarity,calibration,0.75,7,0.5,0.8584729981378026,-0.18621973929236293,9.630892655281801,0.5027932960893855,0.035685288749456014,0.03268314472900536,-1.4897579143389184,3,11.514797602686533
geometry_similarity,calibration,0.75,7,0.6,0.8584729981378026,-0.18621973929236293,13.217997527438255,0.6033519553072626,0.029309397653315583,0.02665484988683931,-1.4897579143389184,3,15.023414245042028
geometry_similarity,calibration,0.75,7,0.7,0.8547486033519553,-0.5586592178770925,15.523831487733604,0.7039106145251397,0.030924004687187402,0.03186931730621051,-1.862197392923648,3,17.281843948112307
geometry_similarity,calibration,0.75,7,0.8,0.851024208566108,-0.9310986964618184,18.28359854771654,0.8044692737430168,0.03223760818253344,0.041096509054780295,-2.234636871508374,3,19.984447206735542
geometry_similarity,calibration,0.75,7,0.9,0.8491620111731844,-1.117318435754185,20.876889865143312,0.9050279329608939,0.0310049832474446,0.041152479476273,-2.4208566108007403,3,22.52386805269444
geometry_similarity,calibration,0.75,7,1.0,0.845437616387337,-1.4897579143389146,23.238173732118987,1.0,0.03196962273395394,0.04112554112554113,-2.79329608938547,3,24.837197458877252
geometry_similarity,calibration,0.75,8,0.1,0.8696461824953445,0.9310986964618295,-0.6829160097742889,0.1005586592178771,0.04786324786324787,0.05128205128205129,-0.37243947858472587,3,1.4164553290758313
geometry_similarity,calibration,0.75,8,0.2,0.8659217877094972,0.5586592178770963,0.8280939472646262,0.2011173184357542,0.04653698791629826,0.06135531135531135,-0.7448789571694592,3,2.8970017720213646
geometry_similarity,calibration,0.75,8,0.3,0.8621973929236499,0.18621973929236665,2.7772841895933174,0.3016759776536313,0.04615926708949965,0.0400973719039516,-1.1173184357541888,3,4.8049966466782426
geometry_similarity,calibration,0.75,8,0.4,0.8603351955307262,3.700743415417189e-15,4.809649291942504,0.4022346368715084,0.038807235726399096,0.029564244990742266,-1.3035381750465518,3,6.794332274420856
geometry_similarity,calibration,0.75,8,0.5,0.8603351955307262,3.700743415417189e-15,6.545483416067122,0.5027932960893855,0.03136102937833291,0.028318222928109763,-1.3035381750465518,3,8.493150445312763
geometry_similarity,calibration,0.75,8,0.6,0.8603351955307262,3.700743415417189e-15,9.367127531004693,0.6033519553072626,0.025768523936574743,0.02304322137435158,-1.3035381750465518,3,11.251818716508676
geometry_similarity,calibration,0.75,8,0.7,0.8566108007448789,-0.37243947858472587,10.946441691272565,0.7039106145251397,0.027865900711652233,0.02875635691169672,-1.6759776536312814,3,12.798730025193706
geometry_similarity,calibration,0.75,8,0.8,0.8528864059590316,-0.7448789571694592,13.015101277994331,0.8044692737430168,0.029592796573127023,0.03838684911710247,-2.0484171322160147,3,14.825049796585798
geometry_similarity,calibration,0.75,8,0.9,0.851024208566108,-0.9310986964618221,14.89258470918415,0.9050279329608939,0.02864091705359117,0.03875439794150081,-2.2346368715083775,3,16.664448295300808
geometry_similarity,calibration,0.75,8,1.0,0.8472998137802608,-1.3035381750465518,16.64039097225111,1.0,0.029846480483423157,0.03896103896103896,-2.607076350093107,3,18.37887034621936
