scale,split,source_label,run_id,policy,seed,num_queries,hit@10,hit_delta_vs_dense@10,context_token_ratio_vs_dense@10,context_token_saving_percent_vs_dense@10,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,method,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,num_skipped_no_gt,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.98_m4,token_budget_r0.98_m4,13,179,0.8435754189944135,0.04469273743016766,0.9367181204378134,6.328187956218656,1.0,8.994413407821229,5.0,155.3240223463687,1337.7486033519554,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6190097823044268,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4377.0,2541.0,108.0,1182.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5411972612030693,0.5084542948719454,0,456.6999999999997,2473.7999999999997,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.98_m5,token_budget_r0.98_m5,13,179,0.8435754189944135,0.04469273743016766,0.9367181204378134,6.328187956218656,1.0,8.994413407821229,5.0,155.3240223463687,1337.7486033519554,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6190097823044268,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4377.0,2541.0,108.0,1182.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5411972612030693,0.5084542948719454,0,456.6999999999997,2473.7999999999997,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.98_m6,token_budget_r0.98_m6,13,179,0.8435754189944135,0.04469273743016766,0.9367181204378134,6.328187956218656,1.0,8.994413407821229,5.0,155.3240223463687,1337.7486033519554,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6190097823044268,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4377.0,2541.0,108.0,1182.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5411972612030693,0.5084542948719454,0,456.6999999999997,2473.7999999999997,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.98_m7,token_budget_r0.98_m7,13,179,0.8435754189944135,0.04469273743016766,0.9367181204378134,6.328187956218656,1.0,8.994413407821229,5.0,155.3240223463687,1337.7486033519554,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6190097823044268,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4377.0,2541.0,108.0,1182.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5411972612030693,0.5084542948719454,0,456.6999999999997,2473.7999999999997,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.98_m8,token_budget_r0.98_m8,13,179,0.8435754189944135,0.04469273743016766,0.9367181204378134,6.328187956218656,1.0,8.994413407821229,5.0,155.3240223463687,1337.7486033519554,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6190097823044268,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4377.0,2541.0,108.0,1182.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5411972612030693,0.5084542948719454,0,456.6999999999997,2473.7999999999997,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.95_m4,token_budget_r0.95_m4,13,179,0.8435754189944135,0.04469273743016766,0.9160166488025849,8.398335119741507,1.0,8.932960893854748,5.0,155.3240223463687,1308.1843575418995,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6158673242038681,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4153.0,2541.0,108.0,1133.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5397959767324886,0.5084542948719454,0,456.6999999999997,2385.3999999999996,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.95_m5,token_budget_r0.95_m5,13,179,0.8435754189944135,0.04469273743016766,0.9160166488025849,8.398335119741507,1.0,8.932960893854748,5.0,155.3240223463687,1308.1843575418995,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6158673242038681,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4153.0,2541.0,108.0,1133.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5397959767324886,0.5084542948719454,0,456.6999999999997,2385.3999999999996,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.95_m6,token_budget_r0.95_m6,13,179,0.8435754189944135,0.04469273743016766,0.9160166488025849,8.398335119741507,1.0,8.932960893854748,5.0,155.3240223463687,1308.1843575418995,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6158673242038681,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4153.0,2541.0,108.0,1133.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5397959767324886,0.5084542948719454,0,456.6999999999997,2385.3999999999996,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.95_m7,token_budget_r0.95_m7,13,179,0.8435754189944135,0.04469273743016766,0.9160166488025849,8.398335119741507,1.0,8.932960893854748,5.0,155.3240223463687,1308.1843575418995,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6158673242038681,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4153.0,2541.0,108.0,1133.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5397959767324886,0.5084542948719454,0,456.6999999999997,2385.3999999999996,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
200k,calibration,task37_source,task37_source:gated_cost_aware:seed13:token_budget_r0.95_m8,token_budget_r0.95_m8,13,179,0.8435754189944135,0.04469273743016766,0.9181173083392663,8.18826916607337,1.0,8.916201117318435,5.0,155.3240223463687,1311.1843575418995,762.6480446927375,0.0,0.0,0.0,0.22412812524062764,0.6158673242038681,0.5023788987933662,0.5307262569832403,0.7374301675977654,879.0,4153.0,2541.0,108.0,1133.0,662.0,gated_cost_aware,0.5307262569832403,0.6254766338565222,0.6103351955307261,0.5307262569832403,0.5397959767324886,0.5084542948719454,0,456.6999999999997,2385.3999999999996,1600.0,0.5307262569832403,0.8435754189944135,0.7374301675977654
