calibration_test_hit_correlation,eligible_rate,eligible_splits,eligible_test_hit_mean_pp,eligible_test_saving_mean_pct,mode_policy,mode_policy_rate,policy_counts,scale,splits,test_hit_delta_max_pp,test_hit_delta_mean_pp,test_hit_delta_median_pp,test_hit_delta_min_pp,test_nonnegative_hit_rate,test_saving_max_pct,test_saving_mean_pct,test_saving_median_pct,test_saving_min_pct,test_within_1pp_rate,unique_selected_policies
-0.7440980107078164,0.6,12,-0.9725552891020515,12.424673327557517,token_budget_r0.95_m4,0.5,"{""token_budget_r0.85_m4"": 5, ""token_budget_r0.88_m4"": 1, ""token_budget_r0.88_m8"": 1, ""token_budget_r0.92_m4"": 1, ""token_budget_r0.92_m8"": 2, ""token_budget_r0.95_m4"": 10}",100k,20,0.7194244604316613,-0.4516386890487604,-0.19984012789768063,-1.9984012789768135,0.45,17.734854756069193,10.63544113857005,8.663428823865898,6.181271477663219,0.7,6
-0.8761180816186455,0.95,19,1.4262274391013505,15.767512653616182,token_budget_r0.85_m4,0.9,"{""token_budget_r0.85_m4"": 18, ""token_budget_r0.95_m4"": 1, ""token_budget_r0.95_m8"": 1}",200k,20,3.517186250999197,1.5307753796962429,1.3988808952837717,0.5595523581135095,1.0,17.28712542614226,15.245509375732018,16.474472751804086,5.327447095932932,1.0,3
-0.849188846904495,0.8,16,-0.054956035171862636,13.779725382581175,token_budget_r0.98_m4,0.3,"{""token_budget_r0.85_m4"": 4, ""token_budget_r0.85_m8"": 1, ""token_budget_r0.88_m4"": 4, ""token_budget_r0.88_m8"": 1, ""token_budget_r0.92_m4"": 2, ""token_budget_r0.92_m8"": 1, ""token_budget_r0.95_m7"": 1, ""token_budget_r0.98_m4"": 6}",400k,20,2.7977617905675434,0.45163868904876114,0.27977617905675656,-2.078337330135893,0.6,18.269604303550008,12.473136096237942,12.223112731429627,6.56784356885571,0.85,8
-0.7956425732074652,0.95,19,0.34498716816020925,15.289469663583008,token_budget_r0.85_m4,0.7,"{""token_budget_r0.85_m4"": 14, ""token_budget_r0.85_m8"": 1, ""token_budget_r0.88_m4"": 1, ""token_budget_r0.90_m4"": 1, ""token_budget_r0.92_m4"": 1, ""token_budget_r0.95_m4"": 2}",638k,20,2.238209432454038,0.4396482813749007,0.19984012789768615,-0.8792965627498021,0.8,17.913745860309998,14.958604236203088,16.54951725597668,7.853988127636684,1.0,6
