run_id,source_label,method,seed,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
equal_feedback:gated_cost_aware:seed17,equal_feedback,gated_cost_aware,17,596,0,1.0,9.278523489932885,5.0,169.05872483221478,1408.4479865771812,780.5788590604027,0.0,0.0,0.0,7.417785234899355,-63.93959731543623,10.060402684563769,1.0458905104943015,0.9565742077596198,1.0130566667174765,0.2880122669733002,0.6567930666301992,0.5908633688690388,0.6258389261744967,0.8657718120805369,0.8221476510067114,-0.005033557046979831,-0.001677852348993314,0.011744966442952975,1520.0,13712.0,3864.0,110.5,1235.5,664.0,0.6258389261744967,0.7047312772983912,0.6985178970917226,0.6258389261744967,0.6141299076761801,0.6047255873246155,517.75,2768.0,1758.25,0.6258389261744967,0.8657718120805369,0.8221476510067114
equal_feedback:gated_cost_aware:seed19,equal_feedback,gated_cost_aware,19,596,0,1.0,9.083892617449665,5.0,177.04530201342283,1434.21644295302,814.8036912751678,0.0,0.0,0.0,15.404362416107404,-38.17114093959731,44.285234899328884,1.0952998816666322,0.9740753444560551,1.0574745932857028,0.2815086605550329,0.6538388177657153,0.5726872268073668,0.6191275167785235,0.860738255033557,0.8003355704697986,-0.011744966442952975,-0.006711409395973145,-0.010067114093959773,1520.0,13263.0,7410.0,112.0,1292.0,726.0,0.6191275167785235,0.6980172046447215,0.6892058165548098,0.6191275167785235,0.6070292909229698,0.5924173699014565,512.25,2738.0,1747.0,0.6191275167785235,0.860738255033557,0.8003355704697986
trust_default:gated_cost_aware:seed13,trust_default,gated_cost_aware,13,596,0,1.0,8.976510067114093,5.0,176.25838926174498,1393.7046979865772,827.5553691275168,0.0,0.0,0.0,14.617449664429557,-78.68288590604016,57.036912751677846,1.0904316053893586,0.9465610232205146,1.0740240707795021,0.2857844519099147,0.6646032952429044,0.5948074416679775,0.6191275167785235,0.860738255033557,0.8221476510067114,-0.011744966442952975,-0.006711409395973145,0.011744966442952975,1523.0,13005.0,6240.0,116.0,1214.5,714.5,0.6191275167785235,0.7008036380100137,0.6953859060402682,0.6191275167785235,0.615133803141566,0.6046706350703687,514.0,2711.5,1782.0,0.6191275167785235,0.860738255033557,0.8221476510067114
trust_default:gated_cost_aware:seed17,trust_default,gated_cost_aware,17,596,0,1.0,9.063758389261745,5.0,170.46476510067114,1390.3607382550335,811.8808724832214,0.0,0.0,0.0,8.823825503355721,-82.02684563758385,41.3624161073825,1.0545890510494302,0.9442899094403352,1.0536812788390977,0.297226472789855,0.6653122665475131,0.6004401711681571,0.6359060402684564,0.8640939597315436,0.8288590604026845,0.005033557046979942,-0.003355704697986628,0.01845637583892612,2133.0,13738.0,7712.0,111.0,1243.0,688.5,0.6359060402684564,0.7118155427719184,0.7068512304250557,0.6359060402684564,0.6239228905132006,0.6145892021303231,512.25,2689.25,1798.25,0.6359060402684564,0.8640939597315436,0.8288590604026845
trust_default:gated_cost_aware:seed19,trust_default,gated_cost_aware,19,596,0,1.0,9.003355704697986,5.0,179.2734899328859,1414.46644295302,838.4177852348994,0.0,0.0,0.0,17.63255033557047,-57.92114093959731,67.89932885906046,1.1090846810189126,0.9606617567458233,1.0881216125288256,0.2928081282708394,0.6682624161658242,0.5978225906367542,0.6409395973154363,0.8674496644295302,0.8204697986577181,0.010067114093959773,0.0,0.010067114093959662,2133.0,13263.0,7410.0,116.0,1241.0,700.0,0.6409395973154363,0.715562746351337,0.7088087248322148,0.6409395973154363,0.6244251998147418,0.6133760649128527,511.0,2889.0,1853.25,0.6409395973154363,0.8674496644295302,0.8204697986577181
trust_mild:gated_cost_aware:seed13,trust_mild,gated_cost_aware,13,596,0,1.0,8.758389261744966,5.0,177.5771812080537,1359.043624161074,822.6929530201343,0.0,0.0,0.0,15.936241610738278,-113.34395973154346,52.174496644295346,1.0985903797047896,0.9230202964413141,1.067713493703577,0.28968819075637514,0.6797949794586857,0.6129456876180728,0.62751677852349,0.87248322147651,0.8288590604026845,-0.003355704697986517,0.005033557046979831,0.01845637583892612,2133.0,14175.0,7410.0,118.0,1174.0,703.0,0.62751677852349,0.7097455257270693,0.7033836689038029,0.62751677852349,0.6303220359387833,0.6207221523362023,511.0,2749.5,1794.0,0.62751677852349,0.87248322147651,0.8288590604026845
trust_mild:gated_cost_aware:seed17,trust_mild,gated_cost_aware,17,596,0,1.0,8.90268456375839,5.0,171.46140939597316,1377.3120805369128,817.7063758389262,0.0,0.0,0.0,9.82046979865774,-95.07550335570454,47.18791946308727,1.0607548423259774,0.9354276656528513,1.0612417769783702,0.28706402617606613,0.6856911074409915,0.6141679413151586,0.6308724832214765,0.8808724832214765,0.8406040268456376,0.0,0.01342281879194629,0.030201342281879207,1520.0,13459.0,7410.0,117.0,1221.5,706.0,0.6308724832214765,0.7135166986257588,0.7078579418344516,0.6308724832214765,0.6315031559415051,0.6203993763174008,511.0,2655.5,1778.5,0.6308724832214765,0.8808724832214765,0.8406040268456376
trust_mild:gated_cost_aware:seed19,trust_mild,gated_cost_aware,19,596,0,1.0,8.697986577181208,5.0,177.751677852349,1351.6761744966443,820.7046979865772,0.0,0.0,0.0,16.110738255033567,-120.71140939597308,50.18624161073831,1.0996699121841849,0.9180165530350081,1.0651330817522413,0.29656865648751196,0.67309377747789,0.5919232108084516,0.639261744966443,0.8791946308724832,0.8204697986577181,0.008389261744966459,0.011744966442952975,0.010067114093959662,2133.0,13263.0,7410.0,117.0,1204.0,703.0,0.639261744966443,0.7158843347182272,0.7076062639821027,0.639261744966443,0.6249621782708069,0.6083102769173132,517.75,2693.0,1730.75,0.639261744966443,0.8791946308724832,0.8204697986577181
oracle:gated_cost_aware:seed13,oracle,gated_cost_aware,13,596,0,1.0,8.45973154362416,5.0,180.8288590604027,1334.5687919463087,830.2164429530201,0.0,0.0,0.0,19.18791946308727,-137.8187919463087,59.697986577181155,1.1187070522535243,0.9063977491701262,1.0774776854249186,0.2886440038047015,0.679047814617561,0.6079086804418037,0.6291946308724832,0.87751677852349,0.8288590604026845,-0.001677852348993314,0.010067114093959773,0.01845637583892612,2133.0,14175.0,7410.0,123.0,1168.0,732.5,0.6291946308724832,0.7111577181208053,0.7043064876957492,0.6291946308724832,0.6277218537513353,0.6171561285384235,498.25,2756.0,1732.75,0.6291946308724832,0.87751677852349,0.8288590604026845
oracle:gated_cost_aware:seed17,oracle,gated_cost_aware,17,596,0,1.0,8.550335570469798,5.0,172.03020134228188,1320.1073825503356,814.7231543624162,0.0,0.0,0.0,10.389261744966461,-152.28020134228177,44.20469798657723,1.0642737030040068,0.8965760082411917,1.0573700702699524,0.29607994035137625,0.6738713193194218,0.603063479999519,0.6459731543624161,0.8708053691275168,0.8305369127516778,0.015100671140939603,0.003355704697986628,0.020134228187919434,1520.0,13459.0,7410.0,119.0,1163.5,703.0,0.6459731543624161,0.7184836742303184,0.7128076062639819,0.6459731543624161,0.6286781638191272,0.6174398481343651,501.5,2651.25,1748.5,0.6459731543624161,0.8708053691275168,0.8305369127516778
oracle:gated_cost_aware:seed19,oracle,gated_cost_aware,19,596,0,1.0,8.46979865771812,5.0,180.4228187919463,1326.4177852348994,820.5872483221476,0.0,0.0,0.0,18.781879194630875,-145.969798657718,50.06879194630869,1.116195063214931,0.9008618381093577,1.064980652354272,0.2910813385616671,0.6773997204163834,0.5982920503344017,0.6375838926174496,0.8791946308724832,0.8288590604026845,0.006711409395973145,0.011744966442952975,0.01845637583892612,2133.0,13263.0,7410.0,119.5,1185.0,713.0,0.6375838926174496,0.7151865612016619,0.7078579418344518,0.6375838926174496,0.6261107949464308,0.61196794364915,512.25,2634.5,1736.25,0.6375838926174496,0.8791946308724832,0.8288590604026845
