dataset,method,model,model_revision,query_prefix,corpus_prefix,num_queries,num_skipped_no_gt,num_corpus_chunks,num_total_corpus_chunks,num_total_queries,num_query_candidates,max_queries,max_corpus,corpus_sampling,top_k,task_type,scope,query_split,query_splits,query_scope,corpus_scope,num_queries_with_gt,num_queries_with_gt_in_corpus,num_queries_gt_missing_from_corpus,num_gt_refs,num_gt_refs_in_corpus,num_gt_refs_missing_from_corpus,gt_query_coverage,gt_ref_coverage,gt_corpus_guardrail,comparable_group,is_comparable,metric_ks,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,scale_store_enabled,scale_store_selected_rows,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,recall@1,recall@10,recall@5,elapsed_sec,notes
covidqa,dense,sentence-transformers/all-MiniLM-L6-v2,c9745ed1d9f207416be6d2e6f8de32d1f16199bf,,,1726,39,32392,32392,1765,1765,,,first,10,unknown,historical_mixed_split,mixed,test|train|validation,mixed,full,1726,1726,0,9037,9037,0,1.0,1.0,pass,"dataset=covidqa|query_scope=mixed|corpus_scope=full|top_k=10|ks=1,5,10",,"1,5,10",True,False,False,False,0,0.06570851576645323,0.2600540073684368,0.18873439783014762,0.21784472769409038,0.6112398609501738,0.49884125144843566,0.21784472769409038,0.33330091596314054,0.31797991502510564,0.21784472769409038,0.22534826698980104,0.2054967942664163,0.21784472769409038,0.6112398609501738,0.49884125144843566,25.483,Mixed train/validation/test queries; keep out of held-out main table.
