dataset,method,model,num_queries,num_skipped_no_gt,num_corpus_chunks,num_total_corpus_chunks,num_total_queries,num_query_candidates,max_queries,max_corpus,corpus_sampling,top_k,task_type,scope,query_split,query_splits,query_scope,corpus_scope,num_queries_with_gt,num_queries_with_gt_in_corpus,num_queries_gt_missing_from_corpus,num_gt_refs,num_gt_refs_in_corpus,num_gt_refs_missing_from_corpus,gt_query_coverage,gt_ref_coverage,gt_corpus_guardrail,comparable_group,is_comparable,metric_ks,embedding_cache_enabled,corpus_embedding_cache_hit,query_embedding_cache_hit,scale_store_enabled,scale_store_selected_rows,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,recall@1,recall@10,recall@5,elapsed_sec,notes
lotte_technology_search_100k,dense,sentence-transformers/multi-qa-MiniLM-L6-cos-v1,596,0,101311,101311,596,596,,,first,10,evidence_retrieval,heldout_test,test,test,split_test,full,596,596,0,2045,2045,0,1.0,1.0,pass,"dataset=lotte_technology_search_100k|query_scope=split_test|corpus_scope=full|top_k=10|ks=1,5,10",,"1,5,10",True,False,False,False,0,0.29835757043940897,0.716268251872713,0.6240822426499931,0.6459731543624161,0.8808724832214765,0.8305369127516778,0.6459731543624161,0.722038457441142,0.7152404921700223,0.6459731543624161,0.6615572587135815,0.6395537551474073,0.6459731543624161,0.8808724832214765,0.8305369127516778,2066.433,LoTTE domain search evidence retrieval; suitable for large-scale vertical RAG validation.
